sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145058	k99_7479	deepbgc	0.1.0	deepbgc	k99_7479_2-1855.1	2	1855	1853	4	3	0	0.59285	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7479_k99_7479_1;k99_7479_k99_7479_2;k99_7479_k99_7479_3;k99_7479_k99_7479_4	NA	PF00482;PF14029;PF13400	1747	Cutibacterium acnes
SRR6145058	k99_1195	deepbgc	0.1.0	deepbgc	k99_1195_0-1661.1	0	1661	1661	2	2	0	0.64105	antibacterial	0.87	0.06	0.18	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_1195_k99_1195_1;k99_1195_k99_1195_2	NA	PF01642;PF01642	1747	Cutibacterium acnes
SRR6145058	k99_7216	deepbgc	0.1.0	deepbgc	k99_7216_2-3523.1	2	3523	3521	5	13	4	0.58528	NA	0.39	0.24	0.24	0.11	NA	0.11	0	0.27	0.16	0.03	0.13	0.45	k99_7216_k99_7216_1;k99_7216_k99_7216_2;k99_7216_k99_7216_3;k99_7216_k99_7216_4;k99_7216_k99_7216_5	PF01494;PF01266;PF01593;PF00583	PF02518;PF13673;PF13508;PF00583;PF01593;PF13450;PF07992;PF00890;PF01946;PF01266;PF13738;PF01494;PF16646	1747	Cutibacterium acnes
SRR6145058	k99_7217	deepbgc	0.1.0	deepbgc	k99_7217_611-1061.1	611	1061	450	1	1	0	0.57133	antibacterial	0.87	0.07	0.17	0.25	NA	0	0.09	0.13	0.28	0.22	0.03	0.3	k99_7217_k99_7217_3	NA	PF09339	1747	Cutibacterium acnes
SRR6145058	k99_3454	deepbgc	0.1.0	deepbgc	k99_3454_7086-7914.1	7086	7914	828	1	8	2	0.50484	NA	0.41	0.4	0.21	0.04	NA	0.04	0	0.4	0.09	0.21	0	0.27	k99_3454_k99_3454_6	PF08241;PF08242	PF01209;PF13489;PF13847;PF05219;PF07021;PF08241;PF08242;PF13649	1747	Cutibacterium acnes
SRR6145058	k99_7293	deepbgc	0.1.0	deepbgc	k99_7293_2-1338.1	2	1338	1336	3	4	0	0.67371	antibacterial	0.73	0.05	0.25	0.09	NA	0	0.18	0.06	0.33	0.01	0.01	0.42	k99_7293_k99_7293_1;k99_7293_k99_7293_2;k99_7293_k99_7293_3	NA	PF01565;PF01575;PF13452;PF13452	1747	Cutibacterium acnes
SRR6145058	k99_7355	deepbgc	0.1.0	deepbgc	k99_7355_79-3597.1	79	3597	3518	3	12	3	0.58793	NA	0.34	0.43	0.12	0.12	Terpene	0.06	0	0.12	0.28	0.05	0.24	0.5	k99_7355_k99_7355_2;k99_7355_k99_7355_3;k99_7355_k99_7355_4	PF01488;PF01266;PF01593	PF00745;PF01488;PF05201;PF01208;PF01266;PF07992;PF12831;PF00890;PF03486;PF01134;PF13450;PF01593	1747	Cutibacterium acnes
SRR6145058	k99_1558	deepbgc	0.1.0	deepbgc	k99_1558_0-837.1	0	837	837	1	1	0	0.5969	antibacterial	0.82	0.09	0.19	0.26	NA	0	0.09	0.18	0.3	0.2	0.02	0.25	k99_1558_k99_1558_1	NA	PF02775	1234380	Cutibacterium acnes C1
SRR6145058	k99_7357	deepbgc	0.1.0	deepbgc	k99_7357_956-1193.1	956	1193	237	1	1	0	0.50122	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7357_k99_7357_2	NA	PF00728	1747	Cutibacterium acnes
SRR6145058	k99_12002	deepbgc	0.1.0	deepbgc	k99_12002_445-1711.1	445	1711	1266	1	2	1	0.55094	antibacterial	0.52	0.18	0.34	0.16	Other	0	0.1	0.73	0.06	0.02	0	0.09	k99_12002_k99_12002_2	PF00155	PF12897;PF00155	1747	Cutibacterium acnes
SRR6145058	k99_8107	deepbgc	0.1.0	deepbgc	k99_8107_317-2853.1	317	2853	2536	2	3	1	0.60532	antibacterial	0.83	0.05	0.2	0.23	Saccharide	0	0.06	0.05	0.15	0.1	0.54	0.13	k99_8107_k99_8107_1;k99_8107_k99_8107_2	PF00535	PF02467;PF00535;PF13641	1234380	Cutibacterium acnes C1
SRR6145058	k99_8170	deepbgc	0.1.0	deepbgc	k99_8170_1-1669.1	1	1669	1668	3	4	0	0.57539	antibacterial	0.85	0.06	0.19	0.23	NA	0	0.09	0.09	0.32	0.22	0.02	0.3	k99_8170_k99_8170_1;k99_8170_k99_8170_2;k99_8170_k99_8170_3	NA	PF04389;PF01546;PF07687;PF11314	1747	Cutibacterium acnes
SRR6145058	k99_5472	deepbgc	0.1.0	deepbgc	k99_5472_2-2200.1	2	2200	2198	2	2	0	0.60232	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5472_k99_5472_1;k99_5472_k99_5472_2	NA	PF02653;PF02653	1747	Cutibacterium acnes
SRR6145058	k99_5214	deepbgc	0.1.0	deepbgc	k99_5214_1-1915.1	1	1915	1914	1	1	0	0.58396	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5214_k99_5214_1	NA	PF13473	1747	Cutibacterium acnes
SRR6145058	k99_10199	deepbgc	0.1.0	deepbgc	k99_10199_7862-8144.1	7862	8144	282	1	1	0	0.63702	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10199_k99_10199_14	NA	PF11984	9606	Homo sapiens
SRR6145058	k99_8881	deepbgc	0.1.0	deepbgc	k99_8881_1-3989.1	1	3989	3988	6	10	0	0.75891	antibacterial	0.72	0.07	0.16	0.27	NA	0	0.07	0.14	0.43	0.12	0.02	0.26	k99_8881_k99_8881_1;k99_8881_k99_8881_2;k99_8881_k99_8881_3;k99_8881_k99_8881_4;k99_8881_k99_8881_5;k99_8881_k99_8881_6	NA	PF08051;PF07584;PF13768;PF00092;PF13519;PF00092;PF13519;PF01168;PF11343;PF16197	1747	Cutibacterium acnes
SRR6145058	k99_10078	deepbgc	0.1.0	deepbgc	k99_10078_306-690.1	306	690	384	1	1	0	0.6285	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.1	0.08	0.33	0.2	0.02	0.31	k99_10078_k99_10078_3	NA	PF01648	1234380	Cutibacterium acnes C1
SRR6145058	k99_7609	deepbgc	0.1.0	deepbgc	k99_7609_1352-1664.1	1352	1664	312	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7609_k99_7609_1	NA	PF15288	9606	Homo sapiens
SRR6145058	k99_9889	deepbgc	0.1.0	deepbgc	k99_9889_2-1768.1	2	1768	1766	2	5	0	0.62195	antibacterial	0.7	0.05	0.15	0.14	RiPP	0	0.02	0.22	0.02	0.74	0	0	k99_9889_k99_9889_1;k99_9889_k99_9889_2	NA	PF00664;PF02463;PF13558;PF00005;PF13191	1747	Cutibacterium acnes
SRR6145058	k99_9114	deepbgc	0.1.0	deepbgc	k99_9114_2-3301.1	2	3301	3299	5	8	2	0.8107	antibacterial	0.63	0.15	0.16	0.11	NA	0	0.03	0.14	0.12	0.27	0.02	0.44	k99_9114_k99_9114_1;k99_9114_k99_9114_2;k99_9114_k99_9114_3;k99_9114_k99_9114_4;k99_9114_k99_9114_5	PF08659;PF00106	PF00890;PF00890;PF00890;PF07992;PF13561;PF00106;PF08659;PF01081	1747	Cutibacterium acnes
SRR6145058	k99_6862	deepbgc	0.1.0	deepbgc	k99_6862_211-6346.1	211	6346	6135	8	13	1	0.59776	antibacterial	0.5	0.09	0.31	0.15	NA	0	0.08	0.23	0.27	0.4	0.01	0.04	k99_6862_k99_6862_2;k99_6862_k99_6862_3;k99_6862_k99_6862_4;k99_6862_k99_6862_5;k99_6862_k99_6862_6;k99_6862_k99_6862_7;k99_6862_k99_6862_8;k99_6862_k99_6862_9	PF00107	PF13602;PF00107;PF16884;PF01661;PF04343;PF09335;PF00005;PF01078;PF06414;PF13191;PF00528;PF00528;PF04069	1747	Cutibacterium acnes
SRR6145058	k99_8364	deepbgc	0.1.0	deepbgc	k99_8364_2-224.1	2	224	222	1	2	0	0.52322	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_8364_k99_8364_1	NA	PF02550;PF01144	1747	Cutibacterium acnes
SRR6145058	k99_9738	deepbgc	0.1.0	deepbgc	k99_9738_1-1063.1	1	1063	1062	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.3	NA	0	0.11	0.08	0.32	0.2	0.03	0.31	k99_9738_k99_9738_1	PF00171	PF00171	1747	Cutibacterium acnes
SRR6145058	k99_2510	deepbgc	0.1.0	deepbgc	k99_2510_699-1947.1	699	1947	1248	1	2	1	0.5256	antibacterial	0.76	0.05	0.13	0.29	NA	0	0.34	0.09	0.28	0.15	0.02	0.16	k99_2510_k99_2510_2	PF00561	PF00561;PF12146	1747	Cutibacterium acnes
SRR6145058	k99_8441	deepbgc	0.1.0	deepbgc	k99_8441_815-1562.1	815	1562	747	1	1	0	0.6134	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.1	0.08	0.32	0.21	0.03	0.31	k99_8441_k99_8441_2	NA	PF01497	1747	Cutibacterium acnes
SRR6145058	k99_8116	deepbgc	0.1.0	deepbgc	k99_8116_2-1173.1	2	1173	1171	2	8	0	0.67772	antibacterial	0.65	0.1	0.11	0.12	RiPP	0	0.01	0.14	0.03	0.81	0	0.01	k99_8116_k99_8116_1;k99_8116_k99_8116_2	NA	PF03995;PF03193;PF13555;PF13476;PF00005;PF02463;PF13401;PF13191	1747	Cutibacterium acnes
SRR6145058	k99_9739	deepbgc	0.1.0	deepbgc	k99_9739_2-1100.1	2	1100	1098	1	1	0	0.56101	antibacterial	0.85	0.06	0.17	0.26	NA	0	0.09	0.07	0.32	0.19	0.09	0.3	k99_9739_k99_9739_1	NA	PF13440	1747	Cutibacterium acnes
SRR6145058	k99_8558	deepbgc	0.1.0	deepbgc	k99_8558_1578-4026.1	1578	4026	2448	3	13	0	0.53723	antibacterial	0.76	0.12	0.06	0.06	RiPP	0	0.02	0.18	0.02	0.78	0	0	k99_8558_k99_8558_3;k99_8558_k99_8558_4;k99_8558_k99_8558_5	NA	PF13191;PF02463;PF00005;PF00735;PF03193;PF03308;PF01926;PF13514;PF13304;PF13476;PF13555;PF01032;PF04954	1747	Cutibacterium acnes
SRR6145058	k99_1815	deepbgc	0.1.0	deepbgc	k99_1815_2-1457.1	2	1457	1455	1	1	0	0.57278	antibacterial	0.87	0.06	0.18	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_1815_k99_1815_1	NA	PF01642	1747	Cutibacterium acnes
SRR6145058	k99_9701	deepbgc	0.1.0	deepbgc	k99_9701_151-457.1	151	457	306	1	1	0	0.58383	antibacterial	0.87	0.05	0.16	0.25	NA	0	0.09	0.07	0.32	0.23	0.04	0.3	k99_9701_k99_9701_1	NA	PF02826	1747	Cutibacterium acnes
SRR6145058	k99_7494	deepbgc	0.1.0	deepbgc	k99_7494_0-1687.1	0	1687	1687	2	2	0	0.57414	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7494_k99_7494_1;k99_7494_k99_7494_2	NA	PF09335;PF00815	1747	Cutibacterium acnes
SRR6145058	k99_2767	deepbgc	0.1.0	deepbgc	k99_2767_0-1080.1	0	1080	1080	1	1	0	0.61863	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_2767_k99_2767_1	NA	PF07690	1747	Cutibacterium acnes
SRR6145058	k99_9745	deepbgc	0.1.0	deepbgc	k99_9745_2-1182.1	2	1182	1180	2	2	1	0.68246	antibacterial	0.55	0.03	0.46	0.13	Polyketide-Terpene	0	0.02	0	0.78	0	0.04	0.91	k99_9745_k99_9745_1;k99_9745_k99_9745_2	PF00348	PF00348;PF02219	1747	Cutibacterium acnes
SRR6145058	k99_6411	deepbgc	0.1.0	deepbgc	k99_6411_220-3341.1	220	3341	3121	2	3	2	0.95368	inhibitor	0.05	0	0.95	0	NRP	0	0.85	0.15	0	0	0	0	k99_6411_k99_6411_2;k99_6411_k99_6411_3	PF00668;PF00501	PF00550;PF00501;PF00668	1234380	Cutibacterium acnes C1
SRR6145058	k99_5227	deepbgc	0.1.0	deepbgc	k99_5227_590-1119.1	590	1119	529	2	2	0	0.66528	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5227_k99_5227_1;k99_5227_k99_5227_2	NA	PF08020;PF08020	1747	Cutibacterium acnes
SRR6145058	k99_11506	deepbgc	0.1.0	deepbgc	k99_11506_71-2063.1	71	2063	1992	2	2	0	0.6057	antibacterial	0.87	0.06	0.17	0.26	NA	0.02	0.09	0.12	0.31	0.2	0.02	0.28	k99_11506_k99_11506_1;k99_11506_k99_11506_2	NA	PF00291;PF02423	1747	Cutibacterium acnes
SRR6145058	k99_1004	deepbgc	0.1.0	deepbgc	k99_1004_1-649.1	1	649	648	1	6	3	0.67814	antibacterial	0.57	0.21	0.2	0.08	NA	0.03	0.03	0.34	0.12	0.2	0	0.27	k99_1004_k99_1004_1	PF08242;PF08241;PF01596	PF05175;PF01596;PF13649;PF13578;PF08242;PF08241	1747	Cutibacterium acnes
SRR6145058	k99_11564	deepbgc	0.1.0	deepbgc	k99_11564_2-353.1	2	353	351	1	2	1	0.5005	antibacterial	0.88	0.05	0.15	0.27	NA	0	0.09	0.08	0.33	0.21	0.03	0.31	k99_11564_k99_11564_1	PF00288	PF00288;PF10509	1747	Cutibacterium acnes
SRR6145058	k99_6349	deepbgc	0.1.0	deepbgc	k99_6349_0-765.1	0	765	765	1	1	0	0.51021	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.31	0.21	0.03	0.3	k99_6349_k99_6349_1	NA	PF00528	1747	Cutibacterium acnes
SRR6145058	k99_9005	deepbgc	0.1.0	deepbgc	k99_9005_0-1095.1	0	1095	1095	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23	NA	0	0.03	0.29	0.12	0.39	0.01	0.18	k99_9005_k99_9005_1	PF04055	PF04055	1747	Cutibacterium acnes
SRR6145058	k99_8061	deepbgc	0.1.0	deepbgc	k99_8061_632-1055.1	632	1055	423	1	2	1	0.53025	antibacterial	0.86	0.07	0.17	0.27	NA	0	0.07	0.13	0.31	0.2	0.03	0.32	k99_8061_k99_8061_2	PF01243	PF12900;PF01243	1747	Cutibacterium acnes
SRR6145058	k99_4025	deepbgc	0.1.0	deepbgc	k99_4025_431-1343.1	431	1343	912	1	2	1	0.7604	antibacterial	0.92	0.01	0.04	0.07	Polyketide	0	0.23	0.23	0.54	0	0	0	k99_4025_k99_4025_1	PF00501	PF13193;PF00501	1747	Cutibacterium acnes
SRR6145058	k99_5161	deepbgc	0.1.0	deepbgc	k99_5161_405-1335.1	405	1335	930	1	3	2	0.56663	inhibitor	0.29	0.05	0.66	0.06	Polyketide	0	0.2	0.05	0.8	0.01	0	0.01	k99_5161_k99_5161_2	PF08240;PF00107	PF13602;PF00107;PF08240	1747	Cutibacterium acnes
SRR6145058	k99_10641	deepbgc	0.1.0	deepbgc	k99_10641_1-325.1	1	325	324	1	1	0	0.50429	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_10641_k99_10641_1	NA	PF07690	1234380	Cutibacterium acnes C1
SRR6145058	k99_11572	deepbgc	0.1.0	deepbgc	k99_11572_490-1663.1	490	1663	1173	1	1	0	0.65041	antibacterial	0.9	0.01	0.04	0.09	Terpene	0.09	0.05	0.03	0.1	0.08	0	0.67	k99_11572_k99_11572_2	NA	PF01040	1747	Cutibacterium acnes
SRR6145058	k99_10643	deepbgc	0.1.0	deepbgc	k99_10643_221-1232.1	221	1232	1011	1	1	1	0.66426	antibacterial	0.76	0.06	0.14	0.28	NA	0	0.07	0.25	0.24	0.21	0.03	0.25	k99_10643_k99_10643_1	PF01636	PF01636	1747	Cutibacterium acnes
SRR6145058	k99_12010	deepbgc	0.1.0	deepbgc	k99_12010_1-5968.1	1	5968	5967	4	11	1	0.67197	antibacterial	0.86	0.05	0.08	0.11	RiPP	0	0.03	0.12	0.02	0.81	0	0.02	k99_12010_k99_12010_1;k99_12010_k99_12010_2;k99_12010_k99_12010_3;k99_12010_k99_12010_4	PF04055	PF02514;PF13186;PF04055;PF13304;PF00005;PF13191;PF00004;PF13604;PF13555;PF01032;PF00950	1747	Cutibacterium acnes
SRR6145058	k99_12010	deepbgc	0.1.0	deepbgc	k99_12010_7405-8674.1	7405	8674	1269	1	1	0	0.51831	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.1	0.08	0.32	0.21	0.03	0.31	k99_12010_k99_12010_6	NA	PF01497	1747	Cutibacterium acnes
SRR6145058	k99_11818	deepbgc	0.1.0	deepbgc	k99_11818_1262-2750.1	1262	2750	1488	1	1	0	0.56181	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11818_k99_11818_3	NA	PF02133	1747	Cutibacterium acnes
SRR6145058	k99_4029	deepbgc	0.1.0	deepbgc	k99_4029_0-1207.1	0	1207	1207	2	2	0	0.61108	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_4029_k99_4029_1;k99_4029_k99_4029_2	NA	PF01458;PF01458	1747	Cutibacterium acnes
SRR6145058	k99_11819	deepbgc	0.1.0	deepbgc	k99_11819_0-462.1	0	462	462	1	1	1	0.57945	antibacterial	0.58	0.09	0.37	0.17	Other	0	0.18	0.5	0.13	0.06	0.01	0.14	k99_11819_k99_11819_1	PF00155	PF00155	1747	Cutibacterium acnes
SRR6145058	k99_9570	deepbgc	0.1.0	deepbgc	k99_9570_2-2852.1	2	2852	2850	4	8	0	0.73914	antibacterial	0.64	0.08	0.15	0.42	Polyketide	0.02	0.02	0.33	0.61	0.02	0.01	0	k99_9570_k99_9570_1;k99_9570_k99_9570_2;k99_9570_k99_9570_3;k99_9570_k99_9570_4	NA	PF00083;PF07690;PF13347;PF01306;PF12832;PF00294;PF00596;PF01261	1747	Cutibacterium acnes
SRR6145058	k99_10646	deepbgc	0.1.0	deepbgc	k99_10646_1235-1967.1	1235	1967	732	1	1	1	0.51811	antibacterial	0.76	0.06	0.14	0.28	NA	0	0.07	0.25	0.24	0.21	0.03	0.25	k99_10646_k99_10646_2	PF01636	PF01636	1234380	Cutibacterium acnes C1
SRR6145058	k99_4723	deepbgc	0.1.0	deepbgc	k99_4723_0-1071.1	0	1071	1071	1	1	1	0.70117	antibacterial	0.75	0.07	0.3	0.21	NA	0	0.25	0.06	0.37	0.13	0.03	0.2	k99_4723_k99_4723_1	PF00698	PF00698	1747	Cutibacterium acnes
SRR6145058	k99_10381	deepbgc	0.1.0	deepbgc	k99_10381_0-771.1	0	771	771	1	1	0	0.54786	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10381_k99_10381_1	NA	PF03793	1747	Cutibacterium acnes
SRR6145058	k99_10381	deepbgc	0.1.0	deepbgc	k99_10381_1813-2086.1	1813	2086	273	1	1	0	0.54025	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10381_k99_10381_3	NA	PF06781	1747	Cutibacterium acnes
SRR6145058	k99_377	deepbgc	0.1.0	deepbgc	k99_377_264-1038.1	264	1038	774	1	1	0	0.68652	antibacterial	0.86	0.06	0.18	0.26	NA	0	0.09	0.08	0.32	0.21	0.03	0.32	k99_377_k99_377_2	NA	PF08386	1747	Cutibacterium acnes
SRR6145058	k99_7239	deepbgc	0.1.0	deepbgc	k99_7239_644-4617.1	644	4617	3973	5	8	2	0.88157	antibacterial	0.92	0.03	0.04	0.15	Polyketide	0	0.2	0.22	0.6	0	0	0	k99_7239_k99_7239_2;k99_7239_k99_7239_3;k99_7239_k99_7239_4;k99_7239_k99_7239_5;k99_7239_k99_7239_6	PF00378;PF00501	PF13193;PF00501;PF00378;PF16113;PF01694;PF00501;PF02687;PF00501	1747	Cutibacterium acnes
SRR6145058	k99_6801	deepbgc	0.1.0	deepbgc	k99_6801_368-3219.1	368	3219	2851	3	3	0	0.55075	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.31	0.21	0.03	0.3	k99_6801_k99_6801_2;k99_6801_k99_6801_3;k99_6801_k99_6801_4	NA	PF00528;PF00528;PF00728	1747	Cutibacterium acnes
SRR6145058	k99_3274	deepbgc	0.1.0	deepbgc	k99_3274_593-1769.1	593	1769	1176	1	1	0	0.61296	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3274_k99_3274_2	NA	PF04188	1747	Cutibacterium acnes
SRR6145058	k99_3968	deepbgc	0.1.0	deepbgc	k99_3968_2832-6090.1	2832	6090	3258	3	13	3	0.61253	NA	0.19	0.44	0.11	0.03	Polyketide	0.04	0	0.1	0.65	0	0.13	0.21	k99_3968_k99_3968_5;k99_3968_k99_3968_6;k99_3968_k99_3968_7	PF01494;PF01266;PF04820	PF05834;PF01494;PF01266;PF12831;PF00070;PF07992;PF04820;PF13450;PF03486;PF00890;PF01946;PF01134;PF00425	1747	Cutibacterium acnes
