sample	contig	length
SRR6145058	k99_2490 	 313
SRR6145058	k99_7373 	 313
SRR6145058	k99_1820 	 313
SRR6145058	k99_11442 	 313
SRR6145058	k99_11345 	 313
SRR6145058	k99_3556 	 313
SRR6145058	k99_1540 	 313
SRR6145058	k99_9133 	 313
SRR6145058	k99_1584 	 313
SRR6145058	k99_8875 	 313
SRR6145058	k99_10177 	 313
SRR6145058	k99_9463 	 313
SRR6145058	k99_2204 	 313
SRR6145058	k99_487 	 313
SRR6145058	k99_9632 	 313
SRR6145058	k99_5182 	 313
SRR6145058	k99_3684 	 313
SRR6145058	k99_4042 	 313
SRR6145058	k99_468 	 313
SRR6145058	k99_5140 	 313
SRR6145058	k99_4540 	 313
SRR6145058	k99_6956 	 313
SRR6145058	k99_8057 	 313
SRR6145058	k99_3021 	 313
SRR6145058	k99_9081 	 313
SRR6145058	k99_4091 	 313
SRR6145058	k99_3975 	 313
SRR6145058	k99_7925 	 313
SRR6145058	k99_2681 	 313
SRR6145058	k99_5955 	 313
SRR6145058	k99_1018 	 313
SRR6145058	k99_10137 	 313
SRR6145058	k99_2365 	 313
SRR6145058	k99_78 	 313
SRR6145058	k99_4612 	 313
SRR6145058	k99_6253 	 313
SRR6145058	k99_7556 	 313
SRR6145058	k99_5093 	 313
SRR6145058	k99_8716 	 313
SRR6145058	k99_10020 	 313
SRR6145058	k99_10726 	 313
SRR6145058	k99_8952 	 313
SRR6145058	k99_6998 	 313
SRR6145058	k99_10274 	 313
SRR6145058	k99_2253 	 313
SRR6145058	k99_4597 	 313
SRR6145058	k99_4165 	 313
SRR6145058	k99_10876 	 313
SRR6145058	k99_6332 	 313
SRR6145058	k99_8680 	 313
SRR6145058	k99_492 	 313
SRR6145058	k99_6232 	 313
SRR6145058	k99_9337 	 313
SRR6145058	k99_12032 	 313
SRR6145058	k99_9501 	 313
SRR6145058	k99_1952 	 313
SRR6145058	k99_7506 	 313
SRR6145058	k99_9686 	 313
SRR6145058	k99_5827 	 313
SRR6145058	k99_875 	 313
SRR6145058	k99_1472 	 313
SRR6145058	k99_11226 	 313
SRR6145058	k99_2945 	 313
SRR6145058	k99_2152 	 313
SRR6145058	k99_9437 	 312
SRR6145058	k99_9605 	 312
SRR6145058	k99_5643 	 312
SRR6145058	k99_4256 	 312
SRR6145058	k99_7576 	 312
SRR6145058	k99_9028 	 312
SRR6145058	k99_1856 	 312
SRR6145058	k99_7022 	 312
SRR6145058	k99_7965 	 312
SRR6145058	k99_11287 	 312
SRR6145058	k99_9505 	 312
SRR6145058	k99_1719 	 312
SRR6145058	k99_4758 	 312
SRR6145058	k99_793 	 312
SRR6145058	k99_1254 	 312
SRR6145058	k99_1911 	 312
SRR6145058	k99_7456 	 312
SRR6145058	k99_1733 	 312
SRR6145058	k99_1659 	 312
SRR6145058	k99_9852 	 312
SRR6145058	k99_5123 	 312
SRR6145058	k99_8021 	 312
SRR6145058	k99_11429 	 312
SRR6145058	k99_3419 	 312
SRR6145058	k99_1734 	 312
SRR6145058	k99_4408 	 312
SRR6145058	k99_7650 	 312
SRR6145058	k99_9798 	 312
SRR6145058	k99_9349 	 312
SRR6145058	k99_6288 	 312
SRR6145058	k99_8177 	 312
SRR6145058	k99_6607 	 312
SRR6145058	k99_10012 	 312
SRR6145058	k99_71 	 312
SRR6145058	k99_10793 	 312
SRR6145058	k99_4945 	 312
SRR6145058	k99_3067 	 312
SRR6145058	k99_11712 	 312
SRR6145058	k99_5618 	 312
SRR6145058	k99_10974 	 312
SRR6145058	k99_3272 	 312
SRR6145058	k99_6738 	 312
SRR6145058	k99_10517 	 312
SRR6145058	k99_6405 	 312
SRR6145058	k99_10433 	 312
SRR6145058	k99_9423 	 312
SRR6145058	k99_10459 	 312
SRR6145058	k99_5840 	 312
SRR6145058	k99_1889 	 312
SRR6145058	k99_2081 	 312
SRR6145058	k99_7233 	 312
SRR6145058	k99_3488 	 312
SRR6145058	k99_8280 	 312
SRR6145058	k99_11307 	 312
SRR6145058	k99_9769 	 312
SRR6145058	k99_859 	 312
SRR6145058	k99_3761 	 312
SRR6145058	k99_8223 	 312
SRR6145058	k99_2308 	 312
SRR6145058	k99_1456 	 312
SRR6145058	k99_10695 	 312
SRR6145058	k99_7993 	 312
SRR6145058	k99_4008 	 312
SRR6145058	k99_4792 	 312
SRR6145058	k99_8660 	 312
SRR6145058	k99_8989 	 312
SRR6145058	k99_3227 	 312
SRR6145058	k99_683 	 312
SRR6145058	k99_1083 	 312
SRR6145058	k99_6179 	 312
SRR6145058	k99_7007 	 312
SRR6145058	k99_9106 	 312
SRR6145058	k99_9547 	 312
SRR6145058	k99_1903 	 312
SRR6145058	k99_9806 	 312
SRR6145058	k99_4920 	 312
SRR6145058	k99_6571 	 312
SRR6145058	k99_1644 	 312
SRR6145058	k99_4160 	 312
SRR6145058	k99_7280 	 312
SRR6145058	k99_7485 	 312
SRR6145058	k99_10657 	 312
SRR6145058	k99_386 	 312
SRR6145058	k99_4497 	 312
SRR6145058	k99_2813 	 312
SRR6145058	k99_4607 	 312
SRR6145058	k99_3945 	 312
SRR6145058	k99_5115 	 312
SRR6145058	k99_393 	 312
SRR6145058	k99_10114 	 312
SRR6145058	k99_6162 	 312
SRR6145058	k99_3039 	 312
SRR6145058	k99_362 	 312
SRR6145058	k99_8695 	 312
SRR6145058	k99_8491 	 312
SRR6145058	k99_5228 	 312
SRR6145058	k99_11256 	 312
SRR6145058	k99_10775 	 312
SRR6145058	k99_1579 	 312
SRR6145058	k99_7501 	 312
SRR6145058	k99_4245 	 312
SRR6145058	k99_9305 	 312
SRR6145058	k99_1034 	 312
SRR6145058	k99_5405 	 312
SRR6145058	k99_4715 	 312
SRR6145058	k99_10578 	 312
SRR6145058	k99_2182 	 312
SRR6145058	k99_5748 	 312
SRR6145058	k99_2961 	 312
SRR6145058	k99_5667 	 312
SRR6145058	k99_8959 	 312
SRR6145058	k99_2452 	 312
SRR6145058	k99_4942 	 312
SRR6145058	k99_719 	 312
SRR6145058	k99_9644 	 312
SRR6145058	k99_7486 	 312
SRR6145058	k99_4065 	 312
SRR6145058	k99_1746 	 312
SRR6145058	k99_320 	 312
SRR6145058	k99_7539 	 312
SRR6145058	k99_2666 	 312
SRR6145058	k99_2202 	 311
SRR6145058	k99_10574 	 311
SRR6145058	k99_4811 	 311
SRR6145058	k99_6338 	 311
SRR6145058	k99_10334 	 311
SRR6145058	k99_4266 	 311
SRR6145058	k99_6705 	 311
SRR6145058	k99_7859 	 311
SRR6145058	k99_1037 	 311
SRR6145058	k99_2318 	 311
SRR6145058	k99_9835 	 311
SRR6145058	k99_8320 	 311
SRR6145058	k99_2797 	 311
SRR6145058	k99_8118 	 311
SRR6145058	k99_7051 	 311
SRR6145058	k99_6514 	 311
SRR6145058	k99_11772 	 311
SRR6145058	k99_5526 	 311
SRR6145058	k99_3430 	 311
SRR6145058	k99_5072 	 311
SRR6145058	k99_6096 	 311
SRR6145058	k99_11094 	 311
SRR6145058	k99_9702 	 311
SRR6145058	k99_1076 	 311
SRR6145058	k99_5357 	 311
SRR6145058	k99_5728 	 311
SRR6145058	k99_9895 	 311
SRR6145058	k99_7846 	 311
SRR6145058	k99_5100 	 311
SRR6145058	k99_3048 	 311
SRR6145058	k99_3641 	 311
SRR6145058	k99_4148 	 311
SRR6145058	k99_403 	 311
SRR6145058	k99_4200 	 311
SRR6145058	k99_1602 	 311
SRR6145058	k99_10392 	 311
SRR6145058	k99_9497 	 311
SRR6145058	k99_11681 	 311
SRR6145058	k99_2564 	 311
SRR6145058	k99_6137 	 311
SRR6145058	k99_1182 	 311
SRR6145058	k99_7000 	 311
SRR6145058	k99_4308 	 311
SRR6145058	k99_6113 	 311
SRR6145058	k99_10404 	 311
SRR6145058	k99_2285 	 311
SRR6145058	k99_2228 	 311
SRR6145058	k99_375 	 311
SRR6145058	k99_2930 	 311
SRR6145058	k99_6869 	 311
SRR6145058	k99_1017 	 311
SRR6145058	k99_807 	 311
SRR6145058	k99_11334 	 311
SRR6145058	k99_9786 	 311
SRR6145058	k99_5491 	 311
SRR6145058	k99_10227 	 311
SRR6145058	k99_1312 	 311
SRR6145058	k99_2572 	 311
SRR6145058	k99_3519 	 311
SRR6145058	k99_5351 	 311
SRR6145058	k99_324 	 311
SRR6145058	k99_5015 	 311
SRR6145058	k99_11040 	 311
SRR6145058	k99_4488 	 311
SRR6145058	k99_10061 	 311
SRR6145058	k99_2606 	 311
SRR6145058	k99_6120 	 311
SRR6145058	k99_9887 	 311
SRR6145058	k99_6526 	 311
SRR6145058	k99_358 	 311
SRR6145058	k99_9669 	 311
SRR6145058	k99_10339 	 311
SRR6145058	k99_4185 	 311
SRR6145058	k99_8143 	 311
SRR6145058	k99_11986 	 311
SRR6145058	k99_2574 	 311
SRR6145058	k99_6633 	 311
SRR6145058	k99_916 	 311
SRR6145058	k99_10031 	 311
SRR6145058	k99_4895 	 311
SRR6145058	k99_8783 	 311
SRR6145058	k99_8598 	 311
SRR6145058	k99_9522 	 311
SRR6145058	k99_6086 	 311
SRR6145058	k99_10831 	 311
SRR6145058	k99_976 	 311
SRR6145058	k99_3357 	 311
SRR6145058	k99_4801 	 311
SRR6145058	k99_8173 	 311
SRR6145058	k99_11364 	 311
SRR6145058	k99_8502 	 311
SRR6145058	k99_3365 	 311
SRR6145058	k99_5001 	 311
SRR6145058	k99_2877 	 311
SRR6145058	k99_7148 	 311
SRR6145058	k99_11308 	 311
SRR6145058	k99_7340 	 311
SRR6145058	k99_7279 	 311
SRR6145058	k99_1435 	 311
SRR6145058	k99_7250 	 311
SRR6145058	k99_6674 	 311
SRR6145058	k99_557 	 311
SRR6145058	k99_7799 	 311
SRR6145058	k99_11099 	 311
SRR6145058	k99_7670 	 311
SRR6145058	k99_6100 	 311
SRR6145058	k99_8832 	 311
SRR6145058	k99_3286 	 311
SRR6145058	k99_7489 	 311
SRR6145058	k99_2556 	 311
SRR6145058	k99_62 	 311
SRR6145058	k99_7579 	 311
SRR6145058	k99_6814 	 311
SRR6145058	k99_10567 	 311
SRR6145058	k99_4655 	 311
SRR6145058	k99_3182 	 311
SRR6145058	k99_6673 	 311
SRR6145058	k99_8802 	 311
SRR6145058	k99_7407 	 311
SRR6145058	k99_10241 	 311
SRR6145058	k99_11313 	 311
SRR6145058	k99_11968 	 311
SRR6145058	k99_3716 	 311
SRR6145058	k99_6048 	 310
SRR6145058	k99_10500 	 310
SRR6145058	k99_2533 	 310
SRR6145058	k99_3303 	 310
SRR6145058	k99_7271 	 310
SRR6145058	k99_5691 	 310
SRR6145058	k99_3922 	 310
SRR6145058	k99_2577 	 310
SRR6145058	k99_10601 	 310
SRR6145058	k99_7458 	 310
SRR6145058	k99_5219 	 310
SRR6145058	k99_9672 	 310
SRR6145058	k99_1304 	 310
SRR6145058	k99_2508 	 310
SRR6145058	k99_3765 	 310
SRR6145058	k99_4184 	 310
SRR6145058	k99_2114 	 310
SRR6145058	k99_1307 	 310
SRR6145058	k99_11974 	 310
SRR6145058	k99_10254 	 310
SRR6145058	k99_6764 	 310
SRR6145058	k99_11956 	 310
SRR6145058	k99_6038 	 310
SRR6145058	k99_897 	 310
SRR6145058	k99_5372 	 310
SRR6145058	k99_9886 	 310
SRR6145058	k99_2073 	 310
SRR6145058	k99_4667 	 310
SRR6145058	k99_8873 	 310
SRR6145058	k99_3897 	 310
SRR6145058	k99_1747 	 310
SRR6145058	k99_5841 	 310
SRR6145058	k99_8008 	 310
SRR6145058	k99_1244 	 310
SRR6145058	k99_2368 	 310
SRR6145058	k99_3028 	 310
SRR6145058	k99_6804 	 310
SRR6145058	k99_4596 	 310
SRR6145058	k99_9109 	 310
SRR6145058	k99_6084 	 310
SRR6145058	k99_3239 	 310
SRR6145058	k99_6122 	 310
SRR6145058	k99_368 	 310
SRR6145058	k99_5747 	 310
SRR6145058	k99_4626 	 310
SRR6145058	k99_3401 	 310
SRR6145058	k99_2624 	 310
SRR6145058	k99_7692 	 310
SRR6145058	k99_2706 	 310
SRR6145058	k99_11152 	 310
SRR6145058	k99_2 	 310
SRR6145058	k99_296 	 310
SRR6145058	k99_10456 	 310
SRR6145058	k99_10697 	 310
SRR6145058	k99_4 	 310
SRR6145058	k99_572 	 310
SRR6145058	k99_2020 	 310
SRR6145058	k99_10001 	 310
SRR6145058	k99_102 	 310
SRR6145058	k99_9844 	 310
SRR6145058	k99_11312 	 310
SRR6145058	k99_924 	 310
SRR6145058	k99_5599 	 310
SRR6145058	k99_4573 	 310
SRR6145058	k99_1321 	 310
SRR6145058	k99_8199 	 310
SRR6145058	k99_10337 	 310
SRR6145058	k99_8037 	 310
SRR6145058	k99_493 	 310
SRR6145058	k99_712 	 310
SRR6145058	k99_6299 	 310
SRR6145058	k99_7153 	 310
SRR6145058	k99_6712 	 310
SRR6145058	k99_5197 	 310
SRR6145058	k99_3831 	 310
SRR6145058	k99_12001 	 310
SRR6145058	k99_5732 	 310
SRR6145058	k99_11935 	 310
SRR6145058	k99_4710 	 310
SRR6145058	k99_6144 	 310
SRR6145058	k99_8216 	 310
SRR6145058	k99_1918 	 310
SRR6145058	k99_5013 	 310
SRR6145058	k99_7098 	 310
SRR6145058	k99_1072 	 310
SRR6145058	k99_17 	 310
SRR6145058	k99_5764 	 310
SRR6145058	k99_527 	 310
SRR6145058	k99_5975 	 310
SRR6145058	k99_8974 	 310
SRR6145058	k99_4284 	 310
SRR6145058	k99_1589 	 310
SRR6145058	k99_8656 	 310
SRR6145058	k99_9193 	 310
SRR6145058	k99_852 	 310
SRR6145058	k99_7453 	 310
SRR6145058	k99_2865 	 310
SRR6145058	k99_9466 	 310
SRR6145058	k99_11602 	 310
SRR6145058	k99_10353 	 310
SRR6145058	k99_946 	 310
SRR6145058	k99_2701 	 310
SRR6145058	k99_9956 	 310
SRR6145058	k99_3741 	 310
SRR6145058	k99_3073 	 310
SRR6145058	k99_5566 	 310
SRR6145058	k99_10409 	 310
SRR6145058	k99_9767 	 310
SRR6145058	k99_8823 	 310
SRR6145058	k99_4627 	 310
SRR6145058	k99_7546 	 310
SRR6145058	k99_9616 	 310
SRR6145058	k99_4892 	 310
SRR6145058	k99_3061 	 310
SRR6145058	k99_1471 	 310
SRR6145058	k99_1137 	 310
SRR6145058	k99_6746 	 310
SRR6145058	k99_865 	 310
SRR6145058	k99_43 	 310
SRR6145058	k99_11953 	 310
SRR6145058	k99_7985 	 310
SRR6145058	k99_2519 	 310
SRR6145058	k99_3030 	 310
SRR6145058	k99_4350 	 309
SRR6145058	k99_8006 	 309
SRR6145058	k99_7694 	 309
SRR6145058	k99_3783 	 309
SRR6145058	k99_700 	 309
SRR6145058	k99_9390 	 309
SRR6145058	k99_10963 	 309
SRR6145058	k99_8300 	 309
SRR6145058	k99_444 	 309
SRR6145058	k99_5679 	 309
SRR6145058	k99_11209 	 309
SRR6145058	k99_5775 	 309
SRR6145058	k99_1305 	 309
SRR6145058	k99_3665 	 309
SRR6145058	k99_4030 	 309
SRR6145058	k99_4967 	 309
SRR6145058	k99_1897 	 309
SRR6145058	k99_2053 	 309
SRR6145058	k99_7304 	 309
SRR6145058	k99_5313 	 309
SRR6145058	k99_2848 	 309
SRR6145058	k99_4583 	 309
SRR6145058	k99_10509 	 309
SRR6145058	k99_2035 	 309
SRR6145058	k99_3685 	 309
SRR6145058	k99_3819 	 309
SRR6145058	k99_10419 	 309
SRR6145058	k99_9979 	 309
SRR6145058	k99_730 	 309
SRR6145058	k99_3359 	 309
SRR6145058	k99_6465 	 309
SRR6145058	k99_5755 	 309
SRR6145058	k99_6887 	 309
SRR6145058	k99_5191 	 309
SRR6145058	k99_7772 	 309
SRR6145058	k99_52 	 309
SRR6145058	k99_7026 	 309
SRR6145058	k99_331 	 309
SRR6145058	k99_3646 	 309
SRR6145058	k99_8150 	 309
SRR6145058	k99_5374 	 309
SRR6145058	k99_1467 	 309
SRR6145058	k99_3904 	 309
SRR6145058	k99_1530 	 309
SRR6145058	k99_1025 	 309
SRR6145058	k99_2337 	 309
SRR6145058	k99_4028 	 309
SRR6145058	k99_8075 	 309
SRR6145058	k99_6759 	 309
SRR6145058	k99_4991 	 309
SRR6145058	k99_3788 	 309
SRR6145058	k99_4238 	 309
SRR6145058	k99_1975 	 309
SRR6145058	k99_6818 	 309
SRR6145058	k99_2527 	 309
SRR6145058	k99_9022 	 309
SRR6145058	k99_3169 	 309
SRR6145058	k99_7616 	 309
SRR6145058	k99_5434 	 309
SRR6145058	k99_5622 	 309
SRR6145058	k99_3745 	 309
SRR6145058	k99_9406 	 309
SRR6145058	k99_8942 	 309
SRR6145058	k99_7518 	 309
SRR6145058	k99_10552 	 309
SRR6145058	k99_832 	 309
SRR6145058	k99_528 	 309
SRR6145058	k99_8442 	 309
SRR6145058	k99_5891 	 309
SRR6145058	k99_10051 	 309
SRR6145058	k99_9695 	 309
SRR6145058	k99_752 	 309
SRR6145058	k99_4182 	 309
SRR6145058	k99_6388 	 309
SRR6145058	k99_5016 	 309
SRR6145058	k99_4270 	 309
SRR6145058	k99_5216 	 309
SRR6145058	k99_4576 	 309
SRR6145058	k99_8540 	 309
SRR6145058	k99_7973 	 309
SRR6145058	k99_10298 	 309
SRR6145058	k99_281 	 309
SRR6145058	k99_8160 	 309
SRR6145058	k99_6076 	 309
SRR6145058	k99_9359 	 309
SRR6145058	k99_2444 	 309
SRR6145058	k99_11176 	 309
SRR6145058	k99_10128 	 309
SRR6145058	k99_6397 	 309
SRR6145058	k99_1130 	 309
SRR6145058	k99_10003 	 309
SRR6145058	k99_9818 	 309
SRR6145058	k99_6542 	 309
SRR6145058	k99_3642 	 309
SRR6145058	k99_7602 	 309
SRR6145058	k99_11128 	 309
SRR6145058	k99_489 	 309
SRR6145058	k99_3759 	 309
SRR6145058	k99_4780 	 309
SRR6145058	k99_9240 	 309
SRR6145058	k99_9055 	 309
SRR6145058	k99_2235 	 309
SRR6145058	k99_9427 	 309
SRR6145058	k99_1935 	 309
SRR6145058	k99_3713 	 309
SRR6145058	k99_11692 	 309
SRR6145058	k99_32 	 309
SRR6145058	k99_6716 	 309
SRR6145058	k99_5394 	 309
SRR6145058	k99_8548 	 309
SRR6145058	k99_4268 	 309
SRR6145058	k99_605 	 308
SRR6145058	k99_8774 	 308
SRR6145058	k99_6295 	 308
SRR6145058	k99_6935 	 308
SRR6145058	k99_994 	 308
SRR6145058	k99_7457 	 308
SRR6145058	k99_7983 	 308
SRR6145058	k99_7933 	 308
SRR6145058	k99_9283 	 308
SRR6145058	k99_8012 	 308
SRR6145058	k99_3168 	 308
SRR6145058	k99_5529 	 308
SRR6145058	k99_2445 	 308
SRR6145058	k99_7980 	 308
SRR6145058	k99_5609 	 308
SRR6145058	k99_10515 	 308
SRR6145058	k99_39 	 308
SRR6145058	k99_7361 	 308
SRR6145058	k99_8252 	 308
SRR6145058	k99_1726 	 308
SRR6145058	k99_9552 	 308
SRR6145058	k99_3176 	 308
SRR6145058	k99_4678 	 308
SRR6145058	k99_3 	 308
SRR6145058	k99_685 	 308
SRR6145058	k99_11897 	 308
SRR6145058	k99_1205 	 308
SRR6145058	k99_10743 	 308
SRR6145058	k99_11705 	 308
SRR6145058	k99_41 	 308
SRR6145058	k99_111 	 308
SRR6145058	k99_8306 	 308
SRR6145058	k99_7459 	 308
SRR6145058	k99_11200 	 308
SRR6145058	k99_6675 	 308
SRR6145058	k99_4557 	 308
SRR6145058	k99_8106 	 308
SRR6145058	k99_10239 	 308
SRR6145058	k99_10369 	 308
SRR6145058	k99_11479 	 308
SRR6145058	k99_5430 	 308
SRR6145058	k99_1766 	 308
SRR6145058	k99_10370 	 308
SRR6145058	k99_427 	 308
SRR6145058	k99_7794 	 308
SRR6145058	k99_5485 	 308
SRR6145058	k99_10285 	 308
SRR6145058	k99_7225 	 308
SRR6145058	k99_53 	 308
SRR6145058	k99_6426 	 308
SRR6145058	k99_10265 	 308
SRR6145058	k99_3857 	 308
SRR6145058	k99_4464 	 308
SRR6145058	k99_6429 	 308
SRR6145058	k99_1538 	 308
SRR6145058	k99_380 	 308
SRR6145058	k99_6817 	 308
SRR6145058	k99_11796 	 308
SRR6145058	k99_10449 	 308
SRR6145058	k99_59 	 308
SRR6145058	k99_7023 	 308
SRR6145058	k99_11445 	 308
SRR6145058	k99_1046 	 308
SRR6145058	k99_2342 	 308
SRR6145058	k99_616 	 308
SRR6145058	k99_3312 	 308
SRR6145058	k99_5723 	 308
SRR6145058	k99_6410 	 308
SRR6145058	k99_11144 	 308
SRR6145058	k99_9725 	 308
SRR6145058	k99_10249 	 308
SRR6145058	k99_6029 	 308
SRR6145058	k99_9619 	 308
SRR6145058	k99_1319 	 308
SRR6145058	k99_5970 	 308
SRR6145058	k99_8 	 308
SRR6145058	k99_7160 	 308
SRR6145058	k99_7708 	 308
SRR6145058	k99_2300 	 308
SRR6145058	k99_1213 	 308
SRR6145058	k99_6908 	 308
SRR6145058	k99_4353 	 308
SRR6145058	k99_1874 	 308
SRR6145058	k99_8756 	 308
SRR6145058	k99_7095 	 308
SRR6145058	k99_1576 	 308
SRR6145058	k99_1404 	 308
SRR6145058	k99_7835 	 308
SRR6145058	k99_6790 	 308
SRR6145058	k99_4101 	 308
SRR6145058	k99_8764 	 308
SRR6145058	k99_9780 	 308
SRR6145058	k99_2983 	 308
SRR6145058	k99_2277 	 308
SRR6145058	k99_8653 	 308
SRR6145058	k99_9346 	 308
SRR6145058	k99_5680 	 308
SRR6145058	k99_11898 	 308
SRR6145058	k99_5506 	 308
SRR6145058	k99_4906 	 308
SRR6145058	k99_11950 	 308
SRR6145058	k99_87 	 308
SRR6145058	k99_1506 	 308
SRR6145058	k99_9062 	 308
SRR6145058	k99_8627 	 308
SRR6145058	k99_5598 	 308
SRR6145058	k99_4434 	 308
SRR6145058	k99_6688 	 308
SRR6145058	k99_7969 	 308
SRR6145058	k99_2414 	 308
SRR6145058	k99_10783 	 308
SRR6145058	k99_7093 	 308
SRR6145058	k99_4086 	 308
SRR6145058	k99_4536 	 308
SRR6145058	k99_4698 	 308
SRR6145058	k99_49 	 308
SRR6145058	k99_10614 	 308
SRR6145058	k99_370 	 308
SRR6145058	k99_5417 	 308
SRR6145058	k99_6646 	 308
SRR6145058	k99_9931 	 308
SRR6145058	k99_2781 	 308
SRR6145058	k99_5075 	 308
SRR6145058	k99_8351 	 308
SRR6145058	k99_9871 	 308
SRR6145058	k99_11771 	 308
SRR6145058	k99_7243 	 308
SRR6145058	k99_654 	 308
SRR6145058	k99_5404 	 308
SRR6145058	k99_6664 	 308
SRR6145058	k99_9195 	 308
SRR6145058	k99_9447 	 308
SRR6145058	k99_950 	 308
SRR6145058	k99_2098 	 308
SRR6145058	k99_10118 	 308
SRR6145058	k99_209 	 308
SRR6145058	k99_3433 	 308
SRR6145058	k99_6837 	 308
SRR6145058	k99_1151 	 308
SRR6145058	k99_6474 	 308
SRR6145058	k99_1748 	 307
SRR6145058	k99_11686 	 307
SRR6145058	k99_9666 	 307
SRR6145058	k99_638 	 307
SRR6145058	k99_3494 	 307
SRR6145058	k99_2901 	 307
SRR6145058	k99_2475 	 307
SRR6145058	k99_2111 	 307
SRR6145058	k99_8495 	 307
SRR6145058	k99_6615 	 307
SRR6145058	k99_2862 	 307
SRR6145058	k99_5596 	 307
SRR6145058	k99_4744 	 307
SRR6145058	k99_8698 	 307
SRR6145058	k99_9589 	 307
SRR6145058	k99_2413 	 307
SRR6145058	k99_5958 	 307
SRR6145058	k99_5927 	 307
SRR6145058	k99_11966 	 307
SRR6145058	k99_4085 	 307
SRR6145058	k99_1637 	 307
SRR6145058	k99_4850 	 307
SRR6145058	k99_3301 	 307
SRR6145058	k99_787 	 307
SRR6145058	k99_939 	 307
SRR6145058	k99_4176 	 307
SRR6145058	k99_8903 	 307
SRR6145058	k99_1043 	 307
SRR6145058	k99_3252 	 307
SRR6145058	k99_10481 	 307
SRR6145058	k99_4896 	 307
SRR6145058	k99_2317 	 307
SRR6145058	k99_3400 	 307
SRR6145058	k99_6357 	 307
SRR6145058	k99_8927 	 307
SRR6145058	k99_4138 	 307
SRR6145058	k99_10753 	 307
SRR6145058	k99_1049 	 307
SRR6145058	k99_1208 	 307
SRR6145058	k99_3214 	 307
SRR6145058	k99_6698 	 307
SRR6145058	k99_10306 	 307
SRR6145058	k99_11426 	 307
SRR6145058	k99_9190 	 307
SRR6145058	k99_7344 	 307
SRR6145058	k99_3047 	 307
SRR6145058	k99_4240 	 307
SRR6145058	k99_8923 	 307
SRR6145058	k99_475 	 307
SRR6145058	k99_6131 	 307
SRR6145058	k99_6561 	 307
SRR6145058	k99_1335 	 307
SRR6145058	k99_8352 	 307
SRR6145058	k99_3816 	 307
SRR6145058	k99_210 	 307
SRR6145058	k99_2270 	 307
SRR6145058	k99_6272 	 307
SRR6145058	k99_6061 	 307
SRR6145058	k99_9723 	 307
SRR6145058	k99_3118 	 307
SRR6145058	k99_6991 	 307
SRR6145058	k99_578 	 307
SRR6145058	k99_3102 	 307
SRR6145058	k99_4283 	 307
SRR6145058	k99_9784 	 307
SRR6145058	k99_5349 	 307
SRR6145058	k99_3171 	 307
SRR6145058	k99_8791 	 307
SRR6145058	k99_10197 	 307
SRR6145058	k99_6325 	 307
SRR6145058	k99_862 	 307
SRR6145058	k99_9474 	 307
SRR6145058	k99_3080 	 307
SRR6145058	k99_10027 	 307
SRR6145058	k99_11901 	 307
SRR6145058	k99_7620 	 307
SRR6145058	k99_8819 	 307
SRR6145058	k99_80 	 307
SRR6145058	k99_2062 	 307
SRR6145058	k99_3246 	 307
SRR6145058	k99_8864 	 307
SRR6145058	k99_10558 	 307
SRR6145058	k99_1232 	 307
SRR6145058	k99_11724 	 307
SRR6145058	k99_3106 	 307
SRR6145058	k99_254 	 307
SRR6145058	k99_2231 	 307
SRR6145058	k99_10280 	 307
SRR6145058	k99_2782 	 307
SRR6145058	k99_293 	 307
SRR6145058	k99_10048 	 307
SRR6145058	k99_11155 	 307
SRR6145058	k99_1150 	 307
SRR6145058	k99_8230 	 307
SRR6145058	k99_5757 	 307
SRR6145058	k99_3526 	 307
SRR6145058	k99_5105 	 307
SRR6145058	k99_8202 	 307
SRR6145058	k99_9508 	 307
SRR6145058	k99_9546 	 307
SRR6145058	k99_9869 	 307
SRR6145058	k99_4360 	 307
SRR6145058	k99_951 	 307
SRR6145058	k99_4543 	 307
SRR6145058	k99_2838 	 307
SRR6145058	k99_8943 	 307
SRR6145058	k99_7727 	 307
SRR6145058	k99_758 	 307
SRR6145058	k99_4588 	 307
SRR6145058	k99_345 	 307
SRR6145058	k99_1407 	 307
SRR6145058	k99_7291 	 307
SRR6145058	k99_5145 	 307
SRR6145058	k99_10887 	 307
SRR6145058	k99_5625 	 307
SRR6145058	k99_11085 	 307
SRR6145058	k99_3121 	 307
SRR6145058	k99_10841 	 307
SRR6145058	k99_5852 	 307
SRR6145058	k99_9242 	 307
SRR6145058	k99_9865 	 307
SRR6145058	k99_3444 	 307
SRR6145058	k99_2772 	 307
SRR6145058	k99_4304 	 307
SRR6145058	k99_10418 	 307
SRR6145058	k99_470 	 307
SRR6145058	k99_334 	 307
SRR6145058	k99_6263 	 307
SRR6145058	k99_1691 	 307
SRR6145058	k99_8377 	 307
SRR6145058	k99_3334 	 306
SRR6145058	k99_8678 	 306
SRR6145058	k99_3774 	 306
SRR6145058	k99_10961 	 306
SRR6145058	k99_4531 	 306
SRR6145058	k99_10242 	 306
SRR6145058	k99_4035 	 306
SRR6145058	k99_11674 	 306
SRR6145058	k99_2237 	 306
SRR6145058	k99_12035 	 306
SRR6145058	k99_3537 	 306
SRR6145058	k99_9041 	 306
SRR6145058	k99_9586 	 306
SRR6145058	k99_6631 	 306
SRR6145058	k99_8742 	 306
SRR6145058	k99_9490 	 306
