sample	contig	length
SRR6145059	k99_8242 	 325
SRR6145059	k99_4716 	 325
SRR6145059	k99_8593 	 325
SRR6145059	k99_3905 	 325
SRR6145059	k99_2455 	 325
SRR6145059	k99_4973 	 325
SRR6145059	k99_6043 	 325
SRR6145059	k99_12740 	 325
SRR6145059	k99_1614 	 325
SRR6145059	k99_8741 	 325
SRR6145059	k99_14145 	 325
SRR6145059	k99_10899 	 325
SRR6145059	k99_10235 	 325
SRR6145059	k99_5424 	 325
SRR6145059	k99_921 	 325
SRR6145059	k99_2045 	 325
SRR6145059	k99_5206 	 325
SRR6145059	k99_1995 	 325
SRR6145059	k99_13161 	 325
SRR6145059	k99_15493 	 325
SRR6145059	k99_15731 	 325
SRR6145059	k99_15504 	 325
SRR6145059	k99_1178 	 325
SRR6145059	k99_13885 	 325
SRR6145059	k99_8 	 325
SRR6145059	k99_7373 	 325
SRR6145059	k99_10049 	 325
SRR6145059	k99_11172 	 325
SRR6145059	k99_7485 	 325
SRR6145059	k99_1821 	 325
SRR6145059	k99_2871 	 325
SRR6145059	k99_8752 	 325
SRR6145059	k99_14390 	 325
SRR6145059	k99_6760 	 325
SRR6145059	k99_2899 	 325
SRR6145059	k99_744 	 325
SRR6145059	k99_4203 	 325
SRR6145059	k99_4579 	 325
SRR6145059	k99_794 	 325
SRR6145059	k99_14392 	 325
SRR6145059	k99_10794 	 325
SRR6145059	k99_313 	 325
SRR6145059	k99_8596 	 325
SRR6145059	k99_6356 	 325
SRR6145059	k99_15329 	 325
SRR6145059	k99_5270 	 324
SRR6145059	k99_831 	 324
SRR6145059	k99_14912 	 324
SRR6145059	k99_7397 	 324
SRR6145059	k99_2094 	 324
SRR6145059	k99_5703 	 324
SRR6145059	k99_9996 	 324
SRR6145059	k99_8645 	 324
SRR6145059	k99_9798 	 324
SRR6145059	k99_12204 	 324
SRR6145059	k99_316 	 324
SRR6145059	k99_4571 	 324
SRR6145059	k99_706 	 324
SRR6145059	k99_13184 	 324
SRR6145059	k99_113 	 324
SRR6145059	k99_13461 	 324
SRR6145059	k99_7566 	 324
SRR6145059	k99_9615 	 324
SRR6145059	k99_5167 	 324
SRR6145059	k99_13909 	 324
SRR6145059	k99_827 	 324
SRR6145059	k99_5134 	 324
SRR6145059	k99_9662 	 324
SRR6145059	k99_15309 	 324
SRR6145059	k99_15616 	 324
SRR6145059	k99_8013 	 324
SRR6145059	k99_7538 	 324
SRR6145059	k99_3697 	 324
SRR6145059	k99_151 	 324
SRR6145059	k99_4251 	 324
SRR6145059	k99_6200 	 324
SRR6145059	k99_2942 	 324
SRR6145059	k99_3100 	 324
SRR6145059	k99_10913 	 324
SRR6145059	k99_2763 	 324
SRR6145059	k99_2317 	 324
SRR6145059	k99_8589 	 324
SRR6145059	k99_5024 	 324
SRR6145059	k99_13105 	 324
SRR6145059	k99_4525 	 324
SRR6145059	k99_148 	 324
SRR6145059	k99_7451 	 324
SRR6145059	k99_13164 	 324
SRR6145059	k99_6049 	 324
SRR6145059	k99_8763 	 324
SRR6145059	k99_9557 	 324
SRR6145059	k99_6364 	 324
SRR6145059	k99_11312 	 324
SRR6145059	k99_2469 	 324
SRR6145059	k99_12609 	 324
SRR6145059	k99_14202 	 324
SRR6145059	k99_15291 	 324
SRR6145059	k99_11772 	 324
SRR6145059	k99_7914 	 324
SRR6145059	k99_10169 	 324
SRR6145059	k99_14261 	 324
SRR6145059	k99_12241 	 324
SRR6145059	k99_6604 	 324
SRR6145059	k99_10819 	 324
SRR6145059	k99_8977 	 324
SRR6145059	k99_12033 	 324
SRR6145059	k99_11723 	 324
SRR6145059	k99_1472 	 324
SRR6145059	k99_12548 	 324
SRR6145059	k99_51 	 324
SRR6145059	k99_13565 	 324
SRR6145059	k99_12712 	 324
SRR6145059	k99_15501 	 324
SRR6145059	k99_14865 	 324
SRR6145059	k99_9963 	 324
SRR6145059	k99_13431 	 324
SRR6145059	k99_2322 	 324
SRR6145059	k99_7523 	 324
SRR6145059	k99_698 	 324
SRR6145059	k99_10330 	 324
SRR6145059	k99_7963 	 324
SRR6145059	k99_5049 	 324
SRR6145059	k99_10778 	 324
SRR6145059	k99_5377 	 324
SRR6145059	k99_2244 	 324
SRR6145059	k99_11853 	 324
SRR6145059	k99_6812 	 324
SRR6145059	k99_8083 	 324
SRR6145059	k99_7363 	 324
SRR6145059	k99_12179 	 324
SRR6145059	k99_5220 	 324
SRR6145059	k99_1050 	 324
SRR6145059	k99_3380 	 324
SRR6145059	k99_4085 	 324
SRR6145059	k99_11440 	 324
SRR6145059	k99_2798 	 324
SRR6145059	k99_5607 	 324
SRR6145059	k99_11184 	 324
SRR6145059	k99_9402 	 324
SRR6145059	k99_4191 	 324
SRR6145059	k99_7948 	 324
SRR6145059	k99_8780 	 324
SRR6145059	k99_8475 	 324
SRR6145059	k99_309 	 324
SRR6145059	k99_2379 	 324
SRR6145059	k99_12787 	 324
SRR6145059	k99_12784 	 323
SRR6145059	k99_1035 	 323
SRR6145059	k99_6756 	 323
SRR6145059	k99_11116 	 323
SRR6145059	k99_9332 	 323
SRR6145059	k99_4532 	 323
SRR6145059	k99_3643 	 323
SRR6145059	k99_7419 	 323
SRR6145059	k99_5623 	 323
SRR6145059	k99_9948 	 323
SRR6145059	k99_3063 	 323
SRR6145059	k99_9493 	 323
SRR6145059	k99_5591 	 323
SRR6145059	k99_12192 	 323
SRR6145059	k99_14501 	 323
SRR6145059	k99_15324 	 323
SRR6145059	k99_4801 	 323
SRR6145059	k99_5323 	 323
SRR6145059	k99_6651 	 323
SRR6145059	k99_4712 	 323
SRR6145059	k99_4744 	 323
SRR6145059	k99_6951 	 323
SRR6145059	k99_12535 	 323
SRR6145059	k99_2006 	 323
SRR6145059	k99_7359 	 323
SRR6145059	k99_1206 	 323
SRR6145059	k99_1525 	 323
SRR6145059	k99_4984 	 323
SRR6145059	k99_5793 	 323
SRR6145059	k99_15590 	 323
SRR6145059	k99_9801 	 323
SRR6145059	k99_6865 	 323
SRR6145059	k99_14651 	 323
SRR6145059	k99_13767 	 323
SRR6145059	k99_15441 	 323
SRR6145059	k99_10673 	 323
SRR6145059	k99_15249 	 323
SRR6145059	k99_11081 	 323
SRR6145059	k99_719 	 323
SRR6145059	k99_233 	 323
SRR6145059	k99_1665 	 323
SRR6145059	k99_12734 	 323
SRR6145059	k99_5461 	 323
SRR6145059	k99_3166 	 323
SRR6145059	k99_14340 	 323
SRR6145059	k99_1184 	 323
SRR6145059	k99_1432 	 323
SRR6145059	k99_5282 	 323
SRR6145059	k99_15632 	 323
SRR6145059	k99_4540 	 323
SRR6145059	k99_8327 	 323
SRR6145059	k99_13535 	 323
SRR6145059	k99_9768 	 323
SRR6145059	k99_2323 	 323
SRR6145059	k99_436 	 323
SRR6145059	k99_10044 	 323
SRR6145059	k99_15701 	 323
SRR6145059	k99_9110 	 323
SRR6145059	k99_6535 	 323
SRR6145059	k99_15729 	 323
SRR6145059	k99_13009 	 323
SRR6145059	k99_3513 	 323
SRR6145059	k99_1589 	 323
SRR6145059	k99_4604 	 323
SRR6145059	k99_7962 	 323
SRR6145059	k99_10225 	 323
SRR6145059	k99_12669 	 323
SRR6145059	k99_10272 	 323
SRR6145059	k99_12858 	 323
SRR6145059	k99_1257 	 323
SRR6145059	k99_1100 	 323
SRR6145059	k99_8182 	 323
SRR6145059	k99_1372 	 323
SRR6145059	k99_2873 	 323
SRR6145059	k99_867 	 323
SRR6145059	k99_3583 	 323
SRR6145059	k99_6778 	 323
SRR6145059	k99_8225 	 323
SRR6145059	k99_9634 	 323
SRR6145059	k99_7249 	 323
SRR6145059	k99_15146 	 323
SRR6145059	k99_11397 	 323
SRR6145059	k99_14281 	 323
SRR6145059	k99_9136 	 323
SRR6145059	k99_7337 	 323
SRR6145059	k99_9916 	 323
SRR6145059	k99_2682 	 323
SRR6145059	k99_959 	 323
SRR6145059	k99_11896 	 323
SRR6145059	k99_8350 	 323
SRR6145059	k99_12248 	 323
SRR6145059	k99_10207 	 323
SRR6145059	k99_2852 	 323
SRR6145059	k99_9867 	 323
SRR6145059	k99_3258 	 323
SRR6145059	k99_2510 	 323
SRR6145059	k99_10458 	 323
SRR6145059	k99_3401 	 323
SRR6145059	k99_3657 	 323
SRR6145059	k99_1993 	 322
SRR6145059	k99_6192 	 322
SRR6145059	k99_2208 	 322
SRR6145059	k99_13616 	 322
SRR6145059	k99_9209 	 322
SRR6145059	k99_2107 	 322
SRR6145059	k99_13711 	 322
SRR6145059	k99_5383 	 322
SRR6145059	k99_620 	 322
SRR6145059	k99_14474 	 322
SRR6145059	k99_9359 	 322
SRR6145059	k99_10362 	 322
SRR6145059	k99_5084 	 322
SRR6145059	k99_10267 	 322
SRR6145059	k99_4915 	 322
SRR6145059	k99_1661 	 322
SRR6145059	k99_15578 	 322
SRR6145059	k99_6299 	 322
SRR6145059	k99_10342 	 322
SRR6145059	k99_1880 	 322
SRR6145059	k99_10894 	 322
SRR6145059	k99_7650 	 322
SRR6145059	k99_12950 	 322
SRR6145059	k99_738 	 322
SRR6145059	k99_2000 	 322
SRR6145059	k99_6294 	 322
SRR6145059	k99_5047 	 322
SRR6145059	k99_14831 	 322
SRR6145059	k99_1481 	 322
SRR6145059	k99_2986 	 322
SRR6145059	k99_12580 	 322
SRR6145059	k99_3728 	 322
SRR6145059	k99_202 	 322
SRR6145059	k99_9355 	 322
SRR6145059	k99_10230 	 322
SRR6145059	k99_4243 	 322
SRR6145059	k99_8677 	 322
SRR6145059	k99_5022 	 322
SRR6145059	k99_6702 	 322
SRR6145059	k99_11344 	 322
SRR6145059	k99_8804 	 322
SRR6145059	k99_12553 	 322
SRR6145059	k99_7488 	 322
SRR6145059	k99_3375 	 322
SRR6145059	k99_13265 	 322
SRR6145059	k99_3138 	 322
SRR6145059	k99_3914 	 322
SRR6145059	k99_6721 	 322
SRR6145059	k99_11114 	 322
SRR6145059	k99_7138 	 322
SRR6145059	k99_5593 	 322
SRR6145059	k99_5291 	 322
SRR6145059	k99_7560 	 322
SRR6145059	k99_1641 	 322
SRR6145059	k99_9712 	 322
SRR6145059	k99_4760 	 322
SRR6145059	k99_2756 	 322
SRR6145059	k99_10735 	 322
SRR6145059	k99_11811 	 322
SRR6145059	k99_9837 	 322
SRR6145059	k99_1361 	 322
SRR6145059	k99_8910 	 322
SRR6145059	k99_9687 	 322
SRR6145059	k99_8953 	 322
SRR6145059	k99_9145 	 322
SRR6145059	k99_9320 	 322
SRR6145059	k99_10487 	 322
SRR6145059	k99_10761 	 322
SRR6145059	k99_10672 	 322
SRR6145059	k99_1131 	 322
SRR6145059	k99_3832 	 322
SRR6145059	k99_11235 	 322
SRR6145059	k99_600 	 322
SRR6145059	k99_2560 	 322
SRR6145059	k99_7695 	 322
SRR6145059	k99_3302 	 322
SRR6145059	k99_2120 	 322
SRR6145059	k99_9375 	 322
SRR6145059	k99_10828 	 322
SRR6145059	k99_15638 	 322
SRR6145059	k99_6889 	 322
SRR6145059	k99_14848 	 322
SRR6145059	k99_12372 	 322
SRR6145059	k99_2424 	 322
SRR6145059	k99_2133 	 322
SRR6145059	k99_7085 	 322
SRR6145059	k99_4960 	 322
SRR6145059	k99_9313 	 322
SRR6145059	k99_7620 	 322
SRR6145059	k99_8717 	 322
SRR6145059	k99_15435 	 322
SRR6145059	k99_15628 	 322
SRR6145059	k99_1795 	 322
SRR6145059	k99_11765 	 322
SRR6145059	k99_4493 	 322
SRR6145059	k99_8252 	 322
SRR6145059	k99_993 	 322
SRR6145059	k99_818 	 322
SRR6145059	k99_11666 	 322
SRR6145059	k99_5179 	 322
SRR6145059	k99_14795 	 322
SRR6145059	k99_13475 	 322
SRR6145059	k99_4112 	 322
SRR6145059	k99_11143 	 322
SRR6145059	k99_4091 	 321
SRR6145059	k99_1637 	 321
SRR6145059	k99_9977 	 321
SRR6145059	k99_9333 	 321
SRR6145059	k99_9720 	 321
SRR6145059	k99_13446 	 321
SRR6145059	k99_5037 	 321
SRR6145059	k99_2757 	 321
SRR6145059	k99_4304 	 321
SRR6145059	k99_9863 	 321
SRR6145059	k99_13735 	 321
SRR6145059	k99_4313 	 321
SRR6145059	k99_14512 	 321
SRR6145059	k99_9583 	 321
SRR6145059	k99_12848 	 321
SRR6145059	k99_1644 	 321
SRR6145059	k99_1518 	 321
SRR6145059	k99_3214 	 321
SRR6145059	k99_6240 	 321
SRR6145059	k99_12302 	 321
SRR6145059	k99_14071 	 321
SRR6145059	k99_4780 	 321
SRR6145059	k99_7635 	 321
SRR6145059	k99_15139 	 321
SRR6145059	k99_4593 	 321
SRR6145059	k99_12518 	 321
SRR6145059	k99_4042 	 321
SRR6145059	k99_1006 	 321
SRR6145059	k99_6945 	 321
SRR6145059	k99_11082 	 321
SRR6145059	k99_3059 	 321
SRR6145059	k99_12420 	 321
SRR6145059	k99_11226 	 321
SRR6145059	k99_2584 	 321
SRR6145059	k99_9361 	 321
SRR6145059	k99_10453 	 321
SRR6145059	k99_11120 	 321
SRR6145059	k99_6071 	 321
SRR6145059	k99_15307 	 321
SRR6145059	k99_3658 	 321
SRR6145059	k99_980 	 321
SRR6145059	k99_4371 	 321
SRR6145059	k99_91 	 321
SRR6145059	k99_5294 	 321
SRR6145059	k99_5721 	 321
SRR6145059	k99_3727 	 321
SRR6145059	k99_9269 	 321
SRR6145059	k99_367 	 321
SRR6145059	k99_14937 	 321
SRR6145059	k99_15593 	 321
SRR6145059	k99_14664 	 321
SRR6145059	k99_6612 	 321
SRR6145059	k99_4769 	 321
SRR6145059	k99_2902 	 321
SRR6145059	k99_12178 	 321
SRR6145059	k99_11858 	 321
SRR6145059	k99_9158 	 321
SRR6145059	k99_2847 	 321
SRR6145059	k99_7191 	 321
SRR6145059	k99_2209 	 321
SRR6145059	k99_12310 	 321
SRR6145059	k99_6185 	 321
SRR6145059	k99_1555 	 321
SRR6145059	k99_10416 	 321
SRR6145059	k99_1649 	 321
SRR6145059	k99_10784 	 321
SRR6145059	k99_1782 	 321
SRR6145059	k99_13137 	 321
SRR6145059	k99_9234 	 321
SRR6145059	k99_3192 	 321
SRR6145059	k99_2653 	 321
SRR6145059	k99_8449 	 321
SRR6145059	k99_2166 	 321
SRR6145059	k99_6176 	 321
SRR6145059	k99_13914 	 321
SRR6145059	k99_7394 	 321
SRR6145059	k99_2191 	 321
SRR6145059	k99_5420 	 321
SRR6145059	k99_11168 	 321
SRR6145059	k99_4431 	 321
SRR6145059	k99_9398 	 321
SRR6145059	k99_5328 	 321
SRR6145059	k99_3956 	 321
SRR6145059	k99_8378 	 321
SRR6145059	k99_12795 	 321
SRR6145059	k99_1260 	 321
SRR6145059	k99_3387 	 321
SRR6145059	k99_8416 	 321
SRR6145059	k99_13001 	 321
SRR6145059	k99_12106 	 321
SRR6145059	k99_11074 	 321
SRR6145059	k99_6133 	 321
SRR6145059	k99_4816 	 321
SRR6145059	k99_6087 	 321
SRR6145059	k99_11956 	 320
SRR6145059	k99_41 	 320
SRR6145059	k99_10109 	 320
SRR6145059	k99_7438 	 320
SRR6145059	k99_13422 	 320
SRR6145059	k99_13900 	 320
SRR6145059	k99_6301 	 320
SRR6145059	k99_13970 	 320
SRR6145059	k99_1053 	 320
SRR6145059	k99_8343 	 320
SRR6145059	k99_5014 	 320
SRR6145059	k99_13380 	 320
SRR6145059	k99_13575 	 320
SRR6145059	k99_8257 	 320
SRR6145059	k99_5902 	 320
SRR6145059	k99_6970 	 320
SRR6145059	k99_10988 	 320
SRR6145059	k99_9308 	 320
SRR6145059	k99_12576 	 320
SRR6145059	k99_8601 	 320
SRR6145059	k99_1693 	 320
SRR6145059	k99_5943 	 320
SRR6145059	k99_10773 	 320
SRR6145059	k99_9646 	 320
SRR6145059	k99_9116 	 320
SRR6145059	k99_15208 	 320
SRR6145059	k99_12362 	 320
SRR6145059	k99_5223 	 320
SRR6145059	k99_11303 	 320
SRR6145059	k99_15649 	 320
SRR6145059	k99_11338 	 320
SRR6145059	k99_3729 	 320
SRR6145059	k99_4508 	 320
SRR6145059	k99_14086 	 320
SRR6145059	k99_1383 	 320
SRR6145059	k99_516 	 320
SRR6145059	k99_6918 	 320
SRR6145059	k99_302 	 320
SRR6145059	k99_708 	 320
SRR6145059	k99_5445 	 320
SRR6145059	k99_10890 	 320
SRR6145059	k99_2722 	 320
SRR6145059	k99_5631 	 320
SRR6145059	k99_2770 	 320
SRR6145059	k99_5471 	 320
SRR6145059	k99_5454 	 320
SRR6145059	k99_15326 	 320
SRR6145059	k99_6830 	 320
SRR6145059	k99_1126 	 320
SRR6145059	k99_1146 	 320
SRR6145059	k99_3946 	 320
SRR6145059	k99_429 	 320
SRR6145059	k99_4031 	 320
SRR6145059	k99_6584 	 320
SRR6145059	k99_5011 	 320
SRR6145059	k99_10759 	 320
SRR6145059	k99_6497 	 320
SRR6145059	k99_3887 	 320
SRR6145059	k99_3672 	 320
SRR6145059	k99_12074 	 320
SRR6145059	k99_3768 	 320
SRR6145059	k99_6239 	 320
SRR6145059	k99_11646 	 320
SRR6145059	k99_3227 	 320
SRR6145059	k99_7958 	 320
SRR6145059	k99_8550 	 320
SRR6145059	k99_2874 	 320
SRR6145059	k99_11051 	 320
SRR6145059	k99_13011 	 320
SRR6145059	k99_3295 	 320
SRR6145059	k99_15563 	 320
SRR6145059	k99_12266 	 320
SRR6145059	k99_11030 	 320
SRR6145059	k99_8217 	 320
SRR6145059	k99_2892 	 320
SRR6145059	k99_325 	 320
SRR6145059	k99_6764 	 320
SRR6145059	k99_14495 	 320
SRR6145059	k99_422 	 320
SRR6145059	k99_656 	 320
SRR6145059	k99_15010 	 320
SRR6145059	k99_9400 	 320
SRR6145059	k99_8959 	 320
SRR6145059	k99_8411 	 320
SRR6145059	k99_11389 	 320
SRR6145059	k99_14550 	 320
SRR6145059	k99_14802 	 320
SRR6145059	k99_4803 	 320
SRR6145059	k99_74 	 320
SRR6145059	k99_5551 	 320
SRR6145059	k99_8227 	 320
SRR6145059	k99_2497 	 320
SRR6145059	k99_10560 	 320
SRR6145059	k99_8136 	 320
SRR6145059	k99_14106 	 320
SRR6145059	k99_1738 	 320
SRR6145059	k99_3539 	 320
SRR6145059	k99_60 	 320
SRR6145059	k99_15083 	 320
SRR6145059	k99_2176 	 320
SRR6145059	k99_10657 	 320
SRR6145059	k99_8857 	 320
SRR6145059	k99_8477 	 320
SRR6145059	k99_7930 	 320
SRR6145059	k99_8592 	 320
SRR6145059	k99_3443 	 320
SRR6145059	k99_3722 	 320
SRR6145059	k99_4045 	 320
SRR6145059	k99_1434 	 320
SRR6145059	k99_7256 	 320
SRR6145059	k99_15364 	 320
SRR6145059	k99_475 	 320
SRR6145059	k99_633 	 320
SRR6145059	k99_12371 	 320
SRR6145059	k99_11104 	 320
SRR6145059	k99_9311 	 320
SRR6145059	k99_14405 	 320
SRR6145059	k99_323 	 320
SRR6145059	k99_1863 	 320
SRR6145059	k99_8806 	 319
SRR6145059	k99_61 	 319
SRR6145059	k99_5864 	 319
SRR6145059	k99_4629 	 319
SRR6145059	k99_1049 	 319
SRR6145059	k99_4552 	 319
SRR6145059	k99_7164 	 319
SRR6145059	k99_11054 	 319
SRR6145059	k99_3601 	 319
SRR6145059	k99_2277 	 319
SRR6145059	k99_7188 	 319
SRR6145059	k99_5321 	 319
SRR6145059	k99_9655 	 319
SRR6145059	k99_7687 	 319
SRR6145059	k99_1055 	 319
SRR6145059	k99_10519 	 319
SRR6145059	k99_4861 	 319
SRR6145059	k99_11151 	 319
SRR6145059	k99_11756 	 319
SRR6145059	k99_15609 	 319
SRR6145059	k99_15284 	 319
SRR6145059	k99_13173 	 319
SRR6145059	k99_5422 	 319
SRR6145059	k99_14479 	 319
SRR6145059	k99_3097 	 319
SRR6145059	k99_1200 	 319
SRR6145059	k99_6201 	 319
SRR6145059	k99_15282 	 319
SRR6145059	k99_15415 	 319
SRR6145059	k99_299 	 319
SRR6145059	k99_7040 	 319
SRR6145059	k99_13146 	 319
SRR6145059	k99_4914 	 319
SRR6145059	k99_2042 	 319
SRR6145059	k99_7034 	 319
SRR6145059	k99_9958 	 319
SRR6145059	k99_13793 	 319
SRR6145059	k99_5831 	 319
SRR6145059	k99_2882 	 319
SRR6145059	k99_13542 	 319
SRR6145059	k99_3209 	 319
SRR6145059	k99_10608 	 319
SRR6145059	k99_14118 	 319
SRR6145059	k99_6231 	 319
SRR6145059	k99_426 	 319
SRR6145059	k99_6876 	 319
SRR6145059	k99_4044 	 319
SRR6145059	k99_7148 	 319
SRR6145059	k99_8209 	 319
SRR6145059	k99_6382 	 319
SRR6145059	k99_9589 	 319
SRR6145059	k99_1095 	 319
SRR6145059	k99_3286 	 319
SRR6145059	k99_11121 	 319
SRR6145059	k99_14232 	 319
SRR6145059	k99_2733 	 319
SRR6145059	k99_10529 	 319
SRR6145059	k99_10315 	 319
SRR6145059	k99_5742 	 319
SRR6145059	k99_3952 	 319
SRR6145059	k99_1150 	 319
SRR6145059	k99_13569 	 319
SRR6145059	k99_11326 	 319
SRR6145059	k99_2551 	 319
SRR6145059	k99_7841 	 319
SRR6145059	k99_4168 	 319
SRR6145059	k99_2444 	 319
SRR6145059	k99_29 	 319
SRR6145059	k99_5985 	 319
SRR6145059	k99_7315 	 319
SRR6145059	k99_12804 	 319
SRR6145059	k99_5314 	 319
SRR6145059	k99_8693 	 319
SRR6145059	k99_12824 	 319
SRR6145059	k99_8920 	 319
SRR6145059	k99_2451 	 319
SRR6145059	k99_5720 	 319
SRR6145059	k99_13341 	 319
SRR6145059	k99_54 	 319
SRR6145059	k99_3147 	 319
SRR6145059	k99_5878 	 319
SRR6145059	k99_8562 	 319
SRR6145059	k99_4 	 319
SRR6145059	k99_6169 	 319
SRR6145059	k99_2777 	 319
SRR6145059	k99_294 	 319
SRR6145059	k99_14310 	 319
SRR6145059	k99_13418 	 319
SRR6145059	k99_15714 	 319
SRR6145059	k99_2410 	 319
SRR6145059	k99_421 	 319
SRR6145059	k99_10370 	 319
SRR6145059	k99_4822 	 319
SRR6145059	k99_4818 	 319
SRR6145059	k99_657 	 319
SRR6145059	k99_14347 	 319
SRR6145059	k99_10882 	 319
SRR6145059	k99_3099 	 319
SRR6145059	k99_3743 	 319
SRR6145059	k99_15078 	 319
SRR6145059	k99_7893 	 319
SRR6145059	k99_7950 	 319
SRR6145059	k99_3749 	 319
SRR6145059	k99_1565 	 319
SRR6145059	k99_5207 	 319
SRR6145059	k99_1337 	 319
SRR6145059	k99_10423 	 319
SRR6145059	k99_13702 	 319
SRR6145059	k99_385 	 319
SRR6145059	k99_13390 	 319
SRR6145059	k99_9888 	 319
SRR6145059	k99_9349 	 319
SRR6145059	k99_15113 	 319
SRR6145059	k99_7003 	 318
SRR6145059	k99_4362 	 318
SRR6145059	k99_7070 	 318
SRR6145059	k99_14299 	 318
SRR6145059	k99_2857 	 318
SRR6145059	k99_14808 	 318
SRR6145059	k99_5612 	 318
SRR6145059	k99_5253 	 318
SRR6145059	k99_4522 	 318
SRR6145059	k99_8513 	 318
SRR6145059	k99_1908 	 318
SRR6145059	k99_10651 	 318
SRR6145059	k99_7068 	 318
SRR6145059	k99_1176 	 318
SRR6145059	k99_3430 	 318
SRR6145059	k99_6380 	 318
SRR6145059	k99_3431 	 318
SRR6145059	k99_3626 	 318
SRR6145059	k99_3524 	 318
SRR6145059	k99_3368 	 318
SRR6145059	k99_2222 	 318
SRR6145059	k99_14902 	 318
SRR6145059	k99_14316 	 318
SRR6145059	k99_5236 	 318
SRR6145059	k99_2501 	 318
SRR6145059	k99_15169 	 318
SRR6145059	k99_7212 	 318
SRR6145059	k99_6206 	 318
SRR6145059	k99_15675 	 318
SRR6145059	k99_5256 	 318
SRR6145059	k99_9911 	 318
SRR6145059	k99_1473 	 318
SRR6145059	k99_12913 	 318
SRR6145059	k99_939 	 318
SRR6145059	k99_6124 	 318
SRR6145059	k99_9071 	 318
SRR6145059	k99_12303 	 318
SRR6145059	k99_266 	 318
SRR6145059	k99_7027 	 318
SRR6145059	k99_14993 	 318
SRR6145059	k99_8102 	 318
SRR6145059	k99_14223 	 318
SRR6145059	k99_9751 	 318
SRR6145059	k99_4990 	 318
SRR6145059	k99_4920 	 318
SRR6145059	k99_2909 	 318
SRR6145059	k99_8275 	 318
SRR6145059	k99_14013 	 318
SRR6145059	k99_2098 	 318
SRR6145059	k99_9479 	 318
SRR6145059	k99_9446 	 318
SRR6145059	k99_549 	 318
SRR6145059	k99_6132 	 318
SRR6145059	k99_3815 	 318
SRR6145059	k99_3529 	 318
SRR6145059	k99_3541 	 318
SRR6145059	k99_7826 	 318
SRR6145059	k99_14381 	 318
SRR6145059	k99_1542 	 318
SRR6145059	k99_6926 	 318
SRR6145059	k99_9434 	 318
SRR6145059	k99_13249 	 318
SRR6145059	k99_3111 	 318
SRR6145059	k99_3634 	 318
SRR6145059	k99_8224 	 318
SRR6145059	k99_12223 	 318
SRR6145059	k99_15060 	 318
SRR6145059	k99_7111 	 318
SRR6145059	k99_4027 	 318
SRR6145059	k99_15226 	 318
SRR6145059	k99_1689 	 318
SRR6145059	k99_1094 	 318
SRR6145059	k99_12703 	 318
SRR6145059	k99_530 	 318
SRR6145059	k99_12732 	 318
SRR6145059	k99_14560 	 318
SRR6145059	k99_7365 	 318
SRR6145059	k99_11710 	 318
SRR6145059	k99_4735 	 318
SRR6145059	k99_1598 	 318
SRR6145059	k99_5854 	 318
SRR6145059	k99_10096 	 318
SRR6145059	k99_2772 	 318
SRR6145059	k99_12051 	 318
SRR6145059	k99_7497 	 318
SRR6145059	k99_5402 	 318
SRR6145059	k99_9832 	 318
SRR6145059	k99_10127 	 318
SRR6145059	k99_5041 	 318
SRR6145059	k99_13386 	 318
SRR6145059	k99_451 	 318
SRR6145059	k99_14026 	 318
SRR6145059	k99_12622 	 318
SRR6145059	k99_11478 	 318
SRR6145059	k99_12298 	 318
SRR6145059	k99_1950 	 318
SRR6145059	k99_1698 	 318
SRR6145059	k99_751 	 318
SRR6145059	k99_8116 	 318
SRR6145059	k99_10679 	 318
SRR6145059	k99_7782 	 318
SRR6145059	k99_4902 	 318
SRR6145059	k99_9465 	 318
SRR6145059	k99_12113 	 318
SRR6145059	k99_2608 	 318
SRR6145059	k99_6373 	 318
SRR6145059	k99_7115 	 318
SRR6145059	k99_5830 	 318
SRR6145059	k99_1380 	 318
SRR6145059	k99_13637 	 318
SRR6145059	k99_9297 	 318
SRR6145059	k99_6546 	 318
SRR6145059	k99_9803 	 318
SRR6145059	k99_673 	 318
SRR6145059	k99_7290 	 318
SRR6145059	k99_10549 	 317
SRR6145059	k99_11629 	 317
SRR6145059	k99_2479 	 317
SRR6145059	k99_12880 	 317
SRR6145059	k99_50 	 317
SRR6145059	k99_14523 	 317
SRR6145059	k99_832 	 317
SRR6145059	k99_12131 	 317
SRR6145059	k99_10101 	 317
SRR6145059	k99_7563 	 317
SRR6145059	k99_5173 	 317
SRR6145059	k99_5708 	 317
SRR6145059	k99_8879 	 317
SRR6145059	k99_4793 	 317
SRR6145059	k99_14346 	 317
SRR6145059	k99_13238 	 317
SRR6145059	k99_2674 	 317
SRR6145059	k99_12171 	 317
SRR6145059	k99_4900 	 317
SRR6145059	k99_3200 	 317
SRR6145059	k99_15541 	 317
SRR6145059	k99_15258 	 317
SRR6145059	k99_8972 	 317
SRR6145059	k99_14260 	 317
SRR6145059	k99_5355 	 317
SRR6145059	k99_10883 	 317
SRR6145059	k99_15244 	 317
SRR6145059	k99_12941 	 317
SRR6145059	k99_9746 	 317
SRR6145059	k99_5413 	 317
SRR6145059	k99_1966 	 317
SRR6145059	k99_13528 	 317
SRR6145059	k99_2858 	 317
SRR6145059	k99_1927 	 317
SRR6145059	k99_3736 	 317
SRR6145059	k99_14689 	 317
