sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145059	k99_8443	deepbgc	0.1.0	deepbgc	k99_8443_0-30864.1	0	30864	30864	30	65	11	0.95335	NA	0.4	0.13	0.11	0.2	Saccharide	0.01	0.04	0.12	0.01	0	0.81	0.01	k99_8443_k99_8443_1;k99_8443_k99_8443_2;k99_8443_k99_8443_3;k99_8443_k99_8443_4;k99_8443_k99_8443_5;k99_8443_k99_8443_6;k99_8443_k99_8443_7;k99_8443_k99_8443_8;k99_8443_k99_8443_9;k99_8443_k99_8443_10;k99_8443_k99_8443_11;k99_8443_k99_8443_12;k99_8443_k99_8443_13;k99_8443_k99_8443_14;k99_8443_k99_8443_15;k99_8443_k99_8443_16;k99_8443_k99_8443_17;k99_8443_k99_8443_18;k99_8443_k99_8443_19;k99_8443_k99_8443_20;k99_8443_k99_8443_21;k99_8443_k99_8443_22;k99_8443_k99_8443_23;k99_8443_k99_8443_24;k99_8443_k99_8443_25;k99_8443_k99_8443_26;k99_8443_k99_8443_27;k99_8443_k99_8443_28;k99_8443_k99_8443_29;k99_8443_k99_8443_30	PF02350;PF00534;PF00984;PF03720;PF00171;PF01943;PF02563;PF03721;PF02706;PF02397;PF02674	PF07690;PF13347;PF07690;PF00083;PF00392;PF13545;PF13412;PF07729;PF02515;PF01557;PF02233;PF03466;PF00126;PF12840;PF12802;PF07690;PF13347;PF00126;PF03466;PF00171;PF08546;PF01210;PF02558;PF03807;PF03721;PF13727;PF02397;PF02563;PF10531;PF01451;PF02706;PF13807;PF13481;PF06564;PF10609;PF09140;PF01656;PF13614;PF00142;PF02350;PF13439;PF13579;PF03721;PF03446;PF00984;PF03720;PF01943;PF13440;PF14351;PF14667;PF01755;PF13425;PF14351;PF13439;PF13579;PF00534;PF13692;PF13524;PF14099;PF03808;PF00132;PF14602;PF01810;PF02674;PF11162	134537	Paraburkholderia fungorum
SRR6145059	k99_15413	deepbgc	0.1.0	deepbgc	k99_15413_82-4060.1	82	4060	3978	3	4	0	0.6946	antibacterial	0.8	0.08	0.18	0.26	NA	0	0.09	0.26	0.24	0.19	0.02	0.23	k99_15413_k99_15413_2;k99_15413_k99_15413_3;k99_15413_k99_15413_4	NA	PF13378;PF02776;PF02775;PF00425	1747	Cutibacterium acnes
SRR6145059	k99_2024	deepbgc	0.1.0	deepbgc	k99_2024_2-1070.1	2	1070	1068	1	1	0	0.5969	antibacterial	0.82	0.09	0.19	0.26	NA	0	0.09	0.18	0.3	0.2	0.02	0.25	k99_2024_k99_2024_1	NA	PF02775	1747	Cutibacterium acnes
SRR6145059	k99_10268	deepbgc	0.1.0	deepbgc	k99_10268_1-1134.1	1	1134	1133	2	2	0	0.5248	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.31	0.21	0.03	0.3	k99_10268_k99_10268_1;k99_10268_k99_10268_2	NA	PF04069;PF00528	1270	Micrococcus luteus
SRR6145059	k99_15662	deepbgc	0.1.0	deepbgc	k99_15662_3990-5872.1	3990	5872	1882	2	3	1	0.5311	antibacterial	0.83	0.05	0.2	0.23	Saccharide	0	0.05	0.09	0.14	0.1	0.53	0.12	k99_15662_k99_15662_5;k99_15662_k99_15662_6	PF00535	PF00528;PF13641;PF00535	134537	Paraburkholderia fungorum
SRR6145059	k99_15662	deepbgc	0.1.0	deepbgc	k99_15662_7810-8857.1	7810	8857	1047	1	1	1	0.54689	antibacterial	0.82	0.12	0.17	0.25	NA	0.11	0.05	0.09	0.3	0.17	0.03	0.3	k99_15662_k99_15662_8	PF00355	PF00355	134537	Paraburkholderia fungorum
SRR6145059	k99_9758	deepbgc	0.1.0	deepbgc	k99_9758_0-657.1	0	657	657	1	1	0	0.50293	antibacterial	0.93	0.05	0.05	0.11	Terpene	0	0	0.01	0.42	0.04	0.01	0.53	k99_9758_k99_9758_1	NA	PF01565	1747	Cutibacterium acnes
SRR6145059	k99_12807	deepbgc	0.1.0	deepbgc	k99_12807_9642-11448.1	9642	11448	1806	1	6	0	0.54484	antibacterial	0.78	0.04	0.12	0.11	RiPP	0	0.02	0.11	0.01	0.86	0	0	k99_12807_k99_12807_14	NA	PF02463;PF13191;PF13401;PF00005;PF13304;PF00664	134537	Paraburkholderia fungorum
SRR6145059	k99_12807	deepbgc	0.1.0	deepbgc	k99_12807_14246-19248.1	14246	19248	5002	4	7	0	0.5953	antibacterial	0.8	0.06	0.11	0.29	NA	0.02	0.09	0.11	0.25	0.29	0.03	0.26	k99_12807_k99_12807_18;k99_12807_k99_12807_19;k99_12807_k99_12807_20;k99_12807_k99_12807_21	NA	PF17090;PF16576;PF13533;PF13437;PF04632;PF13515;PF02321	134537	Paraburkholderia fungorum
SRR6145059	k99_12807	deepbgc	0.1.0	deepbgc	k99_12807_24703-25516.1	24703	25516	813	1	7	2	0.50707	NA	0.4	0.39	0.21	0.04	NA	0.01	0	0.42	0.06	0.23	0	0.29	k99_12807_k99_12807_26	PF08242;PF08241	PF13489;PF01209;PF07021;PF13847;PF13649;PF08241;PF08242	134537	Paraburkholderia fungorum
SRR6145059	k99_11330	deepbgc	0.1.0	deepbgc	k99_11330_165-933.1	165	933	768	1	1	1	0.57945	antibacterial	0.58	0.09	0.37	0.17	Other	0	0.18	0.5	0.13	0.06	0.01	0.14	k99_11330_k99_11330_1	PF00155	PF00155	1170318	Cutibacterium avidum 44067
SRR6145059	k99_6749	deepbgc	0.1.0	deepbgc	k99_6749_1-184.1	1	184	183	1	1	0	0.52744	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6749_k99_6749_1	NA	PF13902	1270	Micrococcus luteus
SRR6145059	k99_13381	deepbgc	0.1.0	deepbgc	k99_13381_0-1080.1	0	1080	1080	1	3	1	0.59191	antibacterial	0.62	0.16	0.3	0.23	NA	0.06	0.02	0.16	0.34	0.13	0.04	0.31	k99_13381_k99_13381_1	PF01266	PF00890;PF01266;PF13450	1747	Cutibacterium acnes
SRR6145059	k99_2190	deepbgc	0.1.0	deepbgc	k99_2190_58-583.1	58	583	525	1	1	0	0.62857	antibacterial	0.86	0.05	0.16	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2190_k99_2190_1	NA	PF02776	1270	Micrococcus luteus
SRR6145059	k99_5765	deepbgc	0.1.0	deepbgc	k99_5765_12905-13283.1	12905	13283	378	1	1	0	0.50123	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_5765_k99_5765_13	NA	PF07690	134537	Paraburkholderia fungorum
SRR6145059	k99_8545	deepbgc	0.1.0	deepbgc	k99_8545_1143-2757.1	1143	2757	1614	2	2	0	0.56797	antibacterial	0.87	0.05	0.16	0.24	NA	0	0.1	0.09	0.32	0.2	0.03	0.31	k99_8545_k99_8545_4;k99_8545_k99_8545_5	NA	PF02195;PF01648	1747	Cutibacterium acnes
SRR6145059	k99_12810	deepbgc	0.1.0	deepbgc	k99_12810_1057-1696.1	1057	1696	639	1	1	0	0.57769	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_12810_k99_12810_3	NA	PF08666	1747	Cutibacterium acnes
SRR6145059	k99_11332	deepbgc	0.1.0	deepbgc	k99_11332_0-699.1	0	699	699	2	2	0	0.52442	antibacterial	0.88	0.06	0.17	0.26	NA	0	0.3	0.08	0.45	0.18	0.03	0.27	k99_11332_k99_11332_1;k99_11332_k99_11332_2	NA	PF03054;PF01817	1270	Micrococcus luteus
SRR6145059	k99_14927	deepbgc	0.1.0	deepbgc	k99_14927_77-1178.1	77	1178	1101	1	1	0	0.5135	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14927_k99_14927_1	NA	PF00474	1270	Micrococcus luteus
SRR6145059	k99_6009	deepbgc	0.1.0	deepbgc	k99_6009_0-1033.1	0	1033	1033	2	2	0	0.50801	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.13	0.31	0.21	0.02	0.29	k99_6009_k99_6009_1;k99_6009_k99_6009_2	NA	PF00528;PF01546	1270	Micrococcus luteus
SRR6145059	k99_15180	deepbgc	0.1.0	deepbgc	k99_15180_10647-10890.1	10647	10890	243	1	1	1	0.56875	antibacterial	0.78	0.03	0.21	0.14	NA	0	0.22	0.24	0.32	0.1	0.01	0.11	k99_15180_k99_15180_11	PF00501	PF00501	134537	Paraburkholderia fungorum
SRR6145059	k99_12393	deepbgc	0.1.0	deepbgc	k99_12393_150-1351.1	150	1351	1201	2	2	0	0.60279	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.22	0.03	0.31	k99_12393_k99_12393_2;k99_12393_k99_12393_3	NA	PF17249;PF00675	1747	Cutibacterium acnes
SRR6145059	k99_11431	deepbgc	0.1.0	deepbgc	k99_11431_242-1509.1	242	1509	1267	3	3	0	0.74787	antibacterial	0.61	0.05	0.12	0.17	NA	0	0.05	0.39	0.19	0.17	0.02	0.21	k99_11431_k99_11431_1;k99_11431_k99_11431_2;k99_11431_k99_11431_3	NA	PF00440;PF00893;PF00893	1274	Dermacoccus nishinomiyaensis
SRR6145059	k99_6245	deepbgc	0.1.0	deepbgc	k99_6245_2-1835.1	2	1835	1833	4	4	0	0.54709	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6245_k99_6245_1;k99_6245_k99_6245_2;k99_6245_k99_6245_3;k99_6245_k99_6245_4	NA	PF16884;PF01661;PF04343;PF09335	1747	Cutibacterium acnes
SRR6145059	k99_9448	deepbgc	0.1.0	deepbgc	k99_9448_0-2943.1	0	2943	2943	5	7	2	0.81673	antibacterial	0.64	0.21	0.13	0.07	NA	0.01	0.01	0.26	0.07	0.38	0	0.27	k99_9448_k99_9448_1;k99_9448_k99_9448_2;k99_9448_k99_9448_3;k99_9448_k99_9448_4;k99_9448_k99_9448_5	PF08242;PF08241	PF13304;PF13489;PF08241;PF13649;PF08242;PF02104;PF11298	1234380	Cutibacterium acnes C1
SRR6145059	k99_13879	deepbgc	0.1.0	deepbgc	k99_13879_1113-2759.1	1113	2759	1646	2	3	0	0.51001	antibacterial	0.88	0.05	0.16	0.25	NA	0	0.09	0.07	0.32	0.23	0.04	0.3	k99_13879_k99_13879_2;k99_13879_k99_13879_3	NA	PF03737;PF00389;PF02826	134537	Paraburkholderia fungorum
SRR6145059	k99_13879	deepbgc	0.1.0	deepbgc	k99_13879_3784-5164.1	3784	5164	1380	1	1	0	0.54009	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_13879_k99_13879_5	NA	PF07690	134537	Paraburkholderia fungorum
SRR6145059	k99_13879	deepbgc	0.1.0	deepbgc	k99_13879_16501-18758.1	16501	18758	2257	2	9	0	0.55288	antibacterial	0.72	0.09	0.14	0.39	Polyketide	0.02	0	0.4	0.55	0.02	0.02	0.01	k99_13879_k99_13879_18;k99_13879_k99_13879_19	NA	PF13347;PF07690;PF00083;PF05977;PF09339;PF13412;PF12840;PF12802;PF01614	134537	Paraburkholderia fungorum
SRR6145059	k99_13879	deepbgc	0.1.0	deepbgc	k99_13879_19414-20389.1	19414	20389	975	1	3	1	0.55726	antibacterial	0.7	0.05	0.11	0.35	NRP	0	0.54	0.11	0.2	0.07	0.02	0.07	k99_13879_k99_13879_22	PF00561	PF00561;PF12146;PF12697	134537	Paraburkholderia fungorum
SRR6145059	k99_14619	deepbgc	0.1.0	deepbgc	k99_14619_0-4879.1	0	4879	4879	6	9	0	0.64151	antibacterial-antifungal	0.71	0.05	0.16	0.51	Polyketide	0	0.01	0.23	0.73	0.02	0.01	0.01	k99_14619_k99_14619_1;k99_14619_k99_14619_2;k99_14619_k99_14619_3;k99_14619_k99_14619_4;k99_14619_k99_14619_5;k99_14619_k99_14619_6	NA	PF13347;PF03825;PF07690;PF00083;PF02308;PF07369;PF00275;PF10997;PF03479	134537	Paraburkholderia fungorum
SRR6145059	k99_15021	deepbgc	0.1.0	deepbgc	k99_15021_2-21511.1	2	21511	21509	16	26	6	0.7813	NA	0.43	0.17	0.14	0.17	Saccharide	0	0	0.02	0.11	0	0.93	0	k99_15021_k99_15021_1;k99_15021_k99_15021_2;k99_15021_k99_15021_3;k99_15021_k99_15021_4;k99_15021_k99_15021_5;k99_15021_k99_15021_6;k99_15021_k99_15021_7;k99_15021_k99_15021_8;k99_15021_k99_15021_9;k99_15021_k99_15021_10;k99_15021_k99_15021_11;k99_15021_k99_15021_12;k99_15021_k99_15021_13;k99_15021_k99_15021_14;k99_15021_k99_15021_15;k99_15021_k99_15021_16	PF00534;PF00483;PF01370;PF01757;PF01943;PF04321	PF03976;PF13874;PF04325;PF16363;PF01370;PF04321;PF13460;PF00657;PF13472;PF01757;PF01943;PF01554;PF13440;PF13439;PF13579;PF00534;PF13692;PF13524;PF05593;PF05593;PF01757;PF00483;PF12804;PF01274;PF03928;PF13185	134537	Paraburkholderia fungorum
SRR6145059	k99_6569	deepbgc	0.1.0	deepbgc	k99_6569_1-1093.1	1	1093	1092	1	1	0	0.50474	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6569_k99_6569_1	NA	PF04213	1747	Cutibacterium acnes
SRR6145059	k99_10594	deepbgc	0.1.0	deepbgc	k99_10594_0-912.1	0	912	912	1	1	0	0.54327	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10594_k99_10594_1	NA	PF03699	1270	Micrococcus luteus
SRR6145059	k99_2448	deepbgc	0.1.0	deepbgc	k99_2448_141-6308.1	141	6308	6167	6	16	8	0.57542	antibacterial	0.7	0.1	0.18	0.21	NA	0.02	0.06	0.23	0.47	0.13	0.01	0.15	k99_2448_k99_2448_1;k99_2448_k99_2448_2;k99_2448_k99_2448_3;k99_2448_k99_2448_4;k99_2448_k99_2448_5;k99_2448_k99_2448_6	PF02803;PF00106;PF02770;PF08028;PF08659;PF00441;PF02771;PF00108	PF01738;PF00326;PF12146;PF02129;PF00441;PF08028;PF02770;PF02771;PF13561;PF13460;PF00106;PF08659;PF05368;PF02803;PF00108;PF00484	134537	Paraburkholderia fungorum
SRR6145059	k99_7251	deepbgc	0.1.0	deepbgc	k99_7251_72-1155.1	72	1155	1083	1	2	0	0.54088	antibacterial	0.88	0.06	0.16	0.25	NA	0	0.08	0.07	0.36	0.22	0.03	0.3	k99_7251_k99_7251_2	NA	PF02518;PF07730	1747	Cutibacterium acnes
SRR6145059	k99_9544	deepbgc	0.1.0	deepbgc	k99_9544_146-470.1	146	470	324	1	2	1	0.54255	antibacterial	0.82	0.12	0.17	0.24	NA	0.11	0.05	0.09	0.3	0.17	0.03	0.3	k99_9544_k99_9544_2	PF00355	PF13806;PF00355	1747	Cutibacterium acnes
SRR6145059	k99_9938	deepbgc	0.1.0	deepbgc	k99_9938_0-366.1	0	366	366	1	1	1	0.58083	antibacterial	0.8	0.06	0.16	0.32	NA	0	0.09	0.08	0.33	0.2	0.03	0.32	k99_9938_k99_9938_1	PF02803	PF02803	1270	Micrococcus luteus
SRR6145059	k99_6824	deepbgc	0.1.0	deepbgc	k99_6824_0-2279.1	0	2279	2279	4	6	0	0.62187	antibacterial	0.78	0.06	0.15	0.21	NA	0	0.06	0.18	0.32	0.23	0.01	0.22	k99_6824_k99_6824_1;k99_6824_k99_6824_2;k99_6824_k99_6824_3;k99_6824_k99_6824_4	NA	PF03780;PF04973;PF07638;PF04542;PF08281;PF04545	1747	Cutibacterium acnes
SRR6145059	k99_14279	deepbgc	0.1.0	deepbgc	k99_14279_0-144.1	0	144	144	1	1	0	0.63351	antibacterial	0.83	0.06	0.21	0.26	NA	0	0.05	0.19	0.28	0.2	0.03	0.3	k99_14279_k99_14279_1	NA	PF00486	1747	Cutibacterium acnes
SRR6145059	k99_14279	deepbgc	0.1.0	deepbgc	k99_14279_1581-2939.1	1581	2939	1358	2	2	0	0.60139	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14279_k99_14279_3;k99_14279_k99_14279_4	NA	PF06283;PF00498	1747	Cutibacterium acnes
SRR6145059	k99_15022	deepbgc	0.1.0	deepbgc	k99_15022_0-1088.1	0	1088	1088	2	2	0	0.63559	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.2	0.04	0.33	k99_15022_k99_15022_1;k99_15022_k99_15022_2	NA	PF13411;PF06259	1270	Micrococcus luteus
SRR6145059	k99_3778	deepbgc	0.1.0	deepbgc	k99_3778_0-8005.1	0	8005	8005	9	18	3	0.75009	antibacterial	0.56	0.21	0.09	0.22	NA	0.02	0.04	0.2	0.32	0.4	0.09	0.01	k99_3778_k99_3778_1;k99_3778_k99_3778_2;k99_3778_k99_3778_3;k99_3778_k99_3778_4;k99_3778_k99_3778_5;k99_3778_k99_3778_6;k99_3778_k99_3778_7;k99_3778_k99_3778_8;k99_3778_k99_3778_9	PF04321;PF00378;PF01370	PF13401;PF00005;PF00931;PF13191;PF03193;PF13555;PF00528;PF00296;PF16113;PF00378;PF13305;PF00440;PF01370;PF13460;PF04321;PF01073;PF07369;PF04939	134537	Paraburkholderia fungorum
SRR6145059	k99_8961	deepbgc	0.1.0	deepbgc	k99_8961_2-1049.1	2	1049	1047	1	6	1	0.55224	NA	0.33	0.03	0.23	0.18	NA	0	0.08	0.21	0.2	0.32	0.03	0.2	k99_8961_k99_8961_1	PF01636	PF00069;PF07714;PF14531;PF12330;PF01636;PF06293	1270	Micrococcus luteus
SRR6145059	k99_2030	deepbgc	0.1.0	deepbgc	k99_2030_358-1233.1	358	1233	875	2	3	1	0.56362	antibacterial	0.9	0.15	0.12	0.17	NA	0	0.14	0.37	0.32	0.1	0.09	0.16	k99_2030_k99_2030_1;k99_2030_k99_2030_2	PF01041	PF14602;PF00132;PF01041	1747	Cutibacterium acnes
SRR6145059	k99_11749	deepbgc	0.1.0	deepbgc	k99_11749_16600-18043.1	16600	18043	1443	2	19	3	0.59828	cytotoxic	0.28	0.52	0.24	0.03	NA	0.07	0.04	0.44	0.08	0.12	0.01	0.25	k99_11749_k99_11749_15;k99_11749_k99_11749_16	PF00702;PF08242;PF08241	PF05724;PF06325;PF01209;PF08003;PF05219;PF13489;PF02353;PF05175;PF13847;PF07021;PF05401;PF13649;PF08241;PF08242;PF00702;PF13419;PF12710;PF13344;PF13242	134537	Paraburkholderia fungorum
SRR6145059	k99_4924	deepbgc	0.1.0	deepbgc	k99_4924_9950-12388.1	9950	12388	2438	3	13	2	0.93516	NA	0.3	0.48	0.23	0.03	NA	0.06	0.03	0.31	0.04	0.16	0	0.4	k99_4924_k99_4924_13;k99_4924_k99_4924_14;k99_4924_k99_4924_15	PF08242;PF08241	PF08003;PF05175;PF13489;PF01209;PF13847;PF02353;PF01728;PF06325;PF13649;PF08241;PF08242;PF14015;PF00296	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	deepbgc	0.1.0	deepbgc	k99_15747_132-13640.1	132	13640	13508	14	26	3	0.73749	antibacterial	0.68	0.16	0.1	0.17	NA	0.01	0.04	0.21	0.18	0.24	0	0.32	k99_15747_k99_15747_1;k99_15747_k99_15747_2;k99_15747_k99_15747_3;k99_15747_k99_15747_4;k99_15747_k99_15747_5;k99_15747_k99_15747_6;k99_15747_k99_15747_7;k99_15747_k99_15747_8;k99_15747_k99_15747_9;k99_15747_k99_15747_10;k99_15747_k99_15747_11;k99_15747_k99_15747_12;k99_15747_k99_15747_13;k99_15747_k99_15747_14	PF00171;PF00106;PF08659	PF03328;PF01557;PF02962;PF02900;PF00171;PF01557;PF01557;PF01978;PF12802;PF13463;PF01047;PF00196;PF08281;PF04545;PF13384;PF13551;PF13609;PF00267;PF07690;PF00850;PF10703;PF17409;PF05870;PF00106;PF08659;PF13561	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	deepbgc	0.1.0	deepbgc	k99_15747_33013-34093.1	33013	34093	1080	1	1	0	0.58777	antibacterial	0.85	0.06	0.19	0.25	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_15747_k99_15747_32	NA	PF13469	134537	Paraburkholderia fungorum
SRR6145059	k99_15747	deepbgc	0.1.0	deepbgc	k99_15747_39469-40849.1	39469	40849	1380	1	3	0	0.53957	antibacterial-antifungal	0.71	0.05	0.16	0.51	Polyketide	0	0.01	0.23	0.73	0.02	0.01	0.01	k99_15747_k99_15747_38	NA	PF07690;PF00083;PF13347	134537	Paraburkholderia fungorum
SRR6145059	k99_12815	deepbgc	0.1.0	deepbgc	k99_12815_2-30815.1	2	30815	30813	29	77	19	0.97641	NA	0.45	0.38	0.16	0.12	Polyketide	0.05	0.13	0.18	0.56	0.01	0.06	0.15	k99_12815_k99_12815_1;k99_12815_k99_12815_2;k99_12815_k99_12815_3;k99_12815_k99_12815_4;k99_12815_k99_12815_5;k99_12815_k99_12815_6;k99_12815_k99_12815_7;k99_12815_k99_12815_8;k99_12815_k99_12815_9;k99_12815_k99_12815_10;k99_12815_k99_12815_11;k99_12815_k99_12815_12;k99_12815_k99_12815_13;k99_12815_k99_12815_14;k99_12815_k99_12815_15;k99_12815_k99_12815_16;k99_12815_k99_12815_17;k99_12815_k99_12815_18;k99_12815_k99_12815_19;k99_12815_k99_12815_20;k99_12815_k99_12815_21;k99_12815_k99_12815_22;k99_12815_k99_12815_23;k99_12815_k99_12815_24;k99_12815_k99_12815_25;k99_12815_k99_12815_26;k99_12815_k99_12815_27;k99_12815_k99_12815_28;k99_12815_k99_12815_29	PF00067;PF01266;PF00441;PF02771;PF00108;PF02770;PF08028;PF01494;PF01370;PF03721;PF00725;PF01593;PF00903;PF02803;PF00106;PF00109;PF08659;PF02737;PF00378	PF04909;PF10370;PF01557;PF00899;PF07992;PF02737;PF03721;PF01266;PF00725;PF00108;PF00109;PF02803;PF00255;PF00578;PF00067;PF12833;PF00165;PF05893;PF00106;PF08659;PF01370;PF13460;PF13561;PF00440;PF14514;PF01593;PF12831;PF13450;PF01946;PF01266;PF00890;PF07992;PF00070;PF01494;PF00067;PF00111;PF00441;PF08028;PF02770;PF02771;PF00378;PF16113;PF00441;PF02771;PF00441;PF02770;PF02771;PF04909;PF01614;PF09339;PF01047;PF12802;PF13412;PF06902;PF13459;PF13370;PF00106;PF08659;PF13561;PF00903;PF01557;PF07690;PF03137;PF00083;PF03209;PF13561;PF00106;PF13460;PF08659;PF01370;PF05368;PF02882;PF07690;PF00083;PF12832;PF03137;PF13347	134537	Paraburkholderia fungorum
SRR6145059	k99_15262	deepbgc	0.1.0	deepbgc	k99_15262_1-22179.1	1	22179	22178	18	30	1	0.75321	NA	0.27	0.06	0.2	0.22	NA	0	0.07	0.3	0.13	0.31	0	0.22	k99_15262_k99_15262_1;k99_15262_k99_15262_2;k99_15262_k99_15262_3;k99_15262_k99_15262_4;k99_15262_k99_15262_5;k99_15262_k99_15262_6;k99_15262_k99_15262_7;k99_15262_k99_15262_8;k99_15262_k99_15262_9;k99_15262_k99_15262_10;k99_15262_k99_15262_11;k99_15262_k99_15262_12;k99_15262_k99_15262_13;k99_15262_k99_15262_14;k99_15262_k99_15262_15;k99_15262_k99_15262_16;k99_15262_k99_15262_17;k99_15262_k99_15262_18	PF01636	PF12951;PF00069;PF07714;PF01636;PF08238;PF06812;PF05591;PF05943;PF05638;PF13432;PF14559;PF07024;PF04965;PF05947;PF06996;PF13191;PF05621;PF00004;PF06414;PF07724;PF00158;PF07728;PF10431;PF14107;PF05954;PF10106;PF16697;PF00498;PF12790;PF05936	134537	Paraburkholderia fungorum
SRR6145059	k99_12573	deepbgc	0.1.0	deepbgc	k99_12573_2-2297.1	2	2297	2295	3	6	2	0.68907	antibacterial	0.76	0.06	0.26	0.22	Saccharide	0	0.02	0.03	0.02	0.01	0.9	0.02	k99_12573_k99_12573_1;k99_12573_k99_12573_2;k99_12573_k99_12573_3	PF00483;PF00535	PF00483;PF12804;PF13632;PF13641;PF13506;PF00535	1747	Cutibacterium acnes
SRR6145059	k99_5769	deepbgc	0.1.0	deepbgc	k99_5769_2-1367.1	2	1367	1365	1	1	0	0.69257	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5769_k99_5769_1	NA	PF12951	134537	Paraburkholderia fungorum
SRR6145059	k99_3604	deepbgc	0.1.0	deepbgc	k99_3604_0-1442.1	0	1442	1442	2	3	0	0.60359	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3604_k99_3604_1;k99_3604_k99_3604_2	NA	PF16701;PF00211;PF13672	1270	Micrococcus luteus
SRR6145059	k99_3451	deepbgc	0.1.0	deepbgc	k99_3451_0-1600.1	0	1600	1600	3	2	0	0.64196	antibacterial	0.86	0.06	0.18	0.26	NA	0	0.09	0.08	0.32	0.21	0.03	0.32	k99_3451_k99_3451_1;k99_3451_k99_3451_2;k99_3451_k99_3451_3	NA	PF08386;PF05960	1747	Cutibacterium acnes
SRR6145059	k99_2697	deepbgc	0.1.0	deepbgc	k99_2697_0-693.1	0	693	693	1	1	0	0.64869	antibacterial	0.87	0.06	0.18	0.25	NA	0	0.09	0.14	0.3	0.2	0.03	0.3	k99_2697_k99_2697_1	NA	PF02310	1234380	Cutibacterium acnes C1
SRR6145059	k99_9545	deepbgc	0.1.0	deepbgc	k99_9545_2-1979.1	2	1979	1977	1	1	0	0.60642	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9545_k99_9545_1	NA	PF05593	1747	Cutibacterium acnes
SRR6145059	k99_8062	deepbgc	0.1.0	deepbgc	k99_8062_0-1014.1	0	1014	1014	1	2	0	0.50443	antibacterial	0.71	0.04	0.23	0.19	NA	0.06	0.31	0.25	0.34	0.08	0.05	0.11	k99_8062_k99_8062_1	NA	PF01053;PF00266	1270	Micrococcus luteus
SRR6145059	k99_4030	deepbgc	0.1.0	deepbgc	k99_4030_10495-11764.1	10495	11764	1269	1	3	0	0.55886	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.1	0.08	0.33	0.2	0.03	0.32	k99_4030_k99_4030_11	NA	PF06966;PF04140;PF04191	134537	Paraburkholderia fungorum
SRR6145059	k99_13128	deepbgc	0.1.0	deepbgc	k99_13128_2-1214.1	2	1214	1212	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13128_k99_13128_1	NA	PF00513	10616	Human papillomavirus type 49
SRR6145059	k99_9862	deepbgc	0.1.0	deepbgc	k99_9862_0-1170.1	0	1170	1170	1	1	0	0.6335	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9862_k99_9862_1	NA	PF09594	1270	Micrococcus luteus
SRR6145059	k99_11669	deepbgc	0.1.0	deepbgc	k99_11669_2-836.1	2	836	834	1	1	0	0.51307	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11669_k99_11669_1	NA	PF00573	1747	Cutibacterium acnes
